id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
9917779603406236,"works of the Honourable Robert Boyle, Esq., epitomiz'd, The",Works. 1699,"A general idea of the epitomy of the works of Robert Boyle, Esq|||General heads for the natural history of a country","Boyle, Robert, 1627-1691","Boulton, Richard, b. 1676 or 7",London,Printed for J. Phillips ... and J. Taylor ...,1699-1700,1699/1700,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"4 v., 7 leaves of plates (some folded) : ill., port.",,,Physics|||Early works to 1800|||Chemistry|||Medicine,,,,,,12329081,
9917779623406236,"Adenochoiradelogia, or, An anatomick-chirurgical treatise of glandules & strumaes, or Kings-Evil-swellings: together with the royal gift of healing, or cure thereof by contact or imposition of hands, performed for above 640 years by our kings of England, continued with their admirable effects, and miraculous events ...], [",,"Adenochoiradelogia|||An anatomick-chirurgical treatise of glandules & strumaes|||Charisma basilicon|||The royal gift of healing strumaes, or Kings-evil","Browne, John, 1642-approximately 1700",,London,Printed by Tho. Newcomb for Sam. Lowndes,1684],1684,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"3 pts., 1 leaf of plates : ill.",,,"Medicine, Magic, mystic, and spagiric|||Scrofula|||Early works to 1800|||Royal touch",,,,,,12329258,
9917782153406236,Pharmacopoeia Collegii regalis Londini,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,Londini,"Typis Tho. Newcomb|||Prostant venales apud Joh. Martyn, Joh. Starkey, Tho. Basset, Joh. Wright, Ric. Chiswel, & Rob. Boulter",1677,,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[16], 208, [6] p., [3] p. of plates : ill.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,12340588,
9917782423406236,"Queens closet opened: being incomparable secrets in physick, chyrurgery, preserving, candying, and cookery, &c. which were presented to the Queen by the most experienc'd persons of the times, many whereof were had in esteem when she pleased to descend to private recreations, The",,A Queens delight|||The pearl of practice|||The compleat cook|||The Queen's cabinet opened,W. M.,,London,"Printed for J. Philips ..., H. Rhodes ..., J. Taylor ..., and K. Bently ...",1698,,,,"The tenth edition, corrected with many new and large additions, together with three exact tables.",monographic,English,text,microfilm|||microform|||microfilm reel,"[9], 401, [8] p. : port.",Early works to 1800,,"Cooking, English|||Medicine, Popular",,,,,,12346513,
9917782433406236,"Queens closet opened: incomparable secrets in physick, chirurgery, preserving and candying, &c. which were presented unto the Queen by the most experienced persons of the times, many whereof were had in esteem, when she pleased to descend to private recreations, The",,The pearle of practice,W. M.,,London,"Printed by E. Tyler, and R. Holt, for Nath. Brooke ...",1671,,,,"Corrected and reviewed, with many new and large additions, together with three exact tables.",monographic,English,text,microfilm|||microform|||microfilm reel,3 pts. in 1 v. : port.,,,"Medicine, Popular|||Early works to 1800",,,,,,12346516,
9917782853406236,"Kitchin-physician, or, A guide for good-housewives in maintaining their families in health: wherein are described the natures, causes, and symptoms of all diseases, inward and outward, incident to the bodies of men, women, and children : prescribing natural, useful and proper medicines, both in physick and chirurgery, as well for the prevention as speedy cure of the said distempers : adorned with sculptures, The",,The kitchin physician|||A guide for good housewives in maintaining their families in health,"T. K., Doctor in physick",,London,Printed for Samuel Lee ...,1680,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[10], 134 p.",,,"Medicine, Popular|||Early works to 1800",,,,,,12349688,
9917783093406236,"plain and short treatise of an apoplexy, convulsions, colick, twisting of the guts, mother fits, bleeding at nose: and several other violent and dangerous diseases ... : shewing the sick or by-standers what ought presently to be done : together with proper remedies for each disease and plain directions for the use of them, A",,,"Pechey, John, 1655-1716",,London,Printed for the author and sold at his house ...,1698,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[4], 29 p.",,,Medicine|||Early works to 1800,,,,,,12350463,
9917783163406236,"compleat midwife's practice enlarged in the most weighty and high concernments of the birth of man: containing a perfect directory or rules for midwives and nurses : as also a guide for women in their conception, bearing and nursing of children from the experience of our English authors, viz., Sir Theodore Mayern, Dr. Chamberlain, Mr. Nich. Culpeper ... : with instructions of the Queen of France's midwife to her daughter, The",,Rare secrets brought to light,"Pechey, John, 1655-1716","Chamberlen, Hugh.|||Culpeper, Nicholas, 1616-1654|||Boursier, Louise Bourgeois, approximately 1563-1636|||Mayerne, Théodore Turquet de, Sir, 1573-1655",London,Printed for H. Rhodes ... J. Philips ... J. Taylor ... and K. Bentley ...,1698,,,,"The fifth edition corrected, and much enlarged.",monographic,English,text,microfilm|||microform|||microfilm reel,"[16], 352 p., [5] leaves of plates : ill., port.",,,Obstetrics|||Early works to 1800|||Medicine,,England,,,,12350631,
9917783733406236,"countryman's jewel, or, The government of cattel: divided into three books : the first, dicoursing of the government of horses with approved medicines against most diseases : the second, treating of oxen, kine, and calves ... : the third, discoursing the ordering of sheep, goats, hogs, and dogs, with true remedies to help the infirmities that befall any of them : also, perfect instructions for taking of moles, and likewise for the monthly husbanding of grounds ... : also directions for gardening, The",Government of cattell,The countryman's jewel|||The government of cattel,"Mascall, Leonard, -1589","Ruscam, Rich.",London,Printed for William Thackery ...,1680,,,,,monographic,English,text,microfilm|||microform|||microfilm reel,"[16], 390, [35] p., [2] leaves of plates : ill.",,,Livestock|||Early works to 1800|||Veterinary medicine,,,,,,12352669,
9917784153406236,"Medicina militaris, or, A body of military medicines experimented",Medicina militaris. English,Medicina militaris|||A body of military medicines experimented,"Minderer, Raymund, 1570?-1621",,London,"Printed by William Godbid, and are to be sold by Moses Pitt ...",1674,,,,,monographic,German|||English,text,microfilm|||microform|||microfilm reel,"[2], 152, [12] p.",,,"Medicine, Military|||Early works to 1800",,,,,,12354090,
9917784273406236,Pharmacopoeia Londinensis Collegarum: hodie viventium studiis ac symbolis ornatior,Pharmacopoeia Londinensis,,,Royal College of Physicians of London,Londini,Apud Petrum Colium ... et ad insigne preli propè â Regali Cambio ...,MDCLV [1655],1980,,,,monographic,Latin,text,microfilm|||microform|||microfilm reel,"[10], 205, [13] p.",,,Pharmacopoeias|||Dispensatories|||Medicine|||Early works to 1800,,England,,,,12354564,
993450623406236,"Galen on bloodletting: a study of the origins, development, and validity of his opinions, with a translation of the three works",,,"Brain, Peter.",Galen.,Cambridge [Cambridgeshire]|||New York,Cambridge University Press,1986,,,,,monographic,"Greek, Ancient (to 1453)|||English",text,print,"xiii, 189 p. ; 24 cm.",bibliography,,"Phlebotomy|||Early works to 1800|||Medicine, Greek and Roman|||Galen",,Italy|||Greece,,0521320852,85025489,12724204,
9934171423406236,"Opera omnia, medica, & physica: cum figuris & indicibus necessariis",,,"Ramazzini, Bernardino, 1633-1714",,Londini,Apud P. & I. Vaillant,1717,,,,,monographic,Latin,text,print,"500, [3] leaves of plates folded : charts ; 25 cm.",,,Medicine|||Early works to 1800|||Physics,,,,,,11273576,
9934171443406236,Medical facts and experiments,,,"Home, Francis, 1719-1813",,London,Printed for A. Millar,1759,,,,,monographic,English,text,print,"viii, 288 p. ; 21 cm.",,,Medicine|||Early works to 1800|||Fever|||History,,,,,,11276959,
9934185513406236,Discours et mémoires,,,"Bailly, Jean Sylvain, 1736-1793",,A Paris,"Chez de Bure l'aîné, libraire de la bibliotheque du Roi et de l'Académie des belles lettres",1790,,,,,monographic,French,text,print,2 v. : folded table ; 21 cm.,,,Animal magnetism|||Early works to 1800|||Medicine,,France,,,,08294678,
9934190193406236,"Domestic medicine, or, A treatise on the prevention and cure of diseases, by regimen and simple medicines: with an appendix, containing a dispensatory for the use of private practitioners",,,"Buchan, William, 1729-1805","Cathrall, Isaac, 1764-1819 (ed)",Philadelphia,"Printed by Richard Folwell, for James Carey",1797,,,,,monographic,English,text,print,512 p. ; 22 cm.,,,"Medicine, Popular|||Medicine|||Early works to 1800|||Traditional medicine",,,,,,08453381,
9934207143406236,Bibliotheca chirurgica,,,"Haller, Albrecht von, 1708-1777",,Hildesheim|||New York,G. Olms,1971,,,,,monographic,Latin,text,print,2 v. 23 cm.,bibliography,,"Medicine, Ancient|||Bibliography|||Medicine, Medieval|||Medicine|||Early works to 1800|||Surgery",,,,,74868519,07011397,
9934222813406236,"Hippocratic treatises, ""On generation,"" ""On the nature of the child,"" ""Diseases IV"": a commentary, The",,,"Lonie, Iain M., 1932-1988",,Berlin|||New York,De Gruyter,1981,,,,,monographic,English,text,print,"xxxix, 406 p. : ill. ; 24 cm.",bibliography,,"Human reproduction|||Early works to 1800|||Diseases|||Causes and theories of causation|||Medicine, Greek and Roman|||Hippocrates",,Greece,,3110079038 :,81009896,07672358,
9934227533406236,Libellus de methodo concinnandi formulas medicamentorum,,,"Gaubius, Hieronymus David, 1705?-1780",,Lugduni Batavorum,Apud Conradum Wishoff,1739,,,,,monographic,Latin,text,print,"[12], 388 p. ; 18 cm.",,,"Medicine|||Formulae, receipts, prescriptions|||Early works to 1800|||Drugs|||Prescribing|||Prescription writing",,,,,,07794982,
9934232893406236,"concise account of a new chymical medicine, entitled, spiritus   æthereus anodynus, or, anodyne æthereal spirit: Containing a relation of its very extraordinary efficacy in a variety of complaints of the most obstinate and alarming nature, particularly the hydrothorax, or dropsy of the breast, and other species of dropsy. Also, of its specific virtue in the gout and many rheumatic affections; in hysterical, hypochondriacal and various other nervous complaints, especially those of the epileptic kind; in asthmas and all coughs unattended with inflammation. With a word or two, by way of postscript, to Dr. James MacKittrick Adair, late of Antigua, A",,,"Tickell, William.","Adair, James Mackittrick",Bath,printed by J. Salmon,1787,,,,,monographic,English,text,print,"xvi, [2] 179 p. ; 21 cm.",,,Ether|||Medicine|||Early works to 1800,,,,,,07965196,
9934242843406236,"clinical training of doctors: an essay of 1793, The",,,"Pinel, Philippe, 1745-1826","Weiner, Dora B.",Baltimore,Johns Hopkins University Press,©1980,1980,,,,monographic,French|||English,text,print|||unmediated|||volume,"ix, 102 pages : illustrations ; 23 cm.",Early works to 1800|||bibliography|||text,,"Medical education|||Clinical medicine|||Study and teaching|||Clinical Competence|||Education, Medical",,,,0801824486|||9780801824487,80014500,ocm06280665,
9934249063406236,"Paracelsus sämtliche Werke: nach der 10 Bändigen Huserschen Gesamtausgabe (1589-1591) zum erstenmal in neuzeitliches deutsch übersetzt, mit Einleitung, Biographie, Literaturangaben und erklärenden Anmerkungen",,Sämtliche Werke,"Paracelsus, 1493-1541","Aschner, Bernhard, 1883-",Jena,G. Fisher,l926-1932,1926/1932,,,,monographic,German,text,print,4 v. : ill. ; 24 cm.,,,Medicine|||Early works to 1800|||Philosophy,,,,,,06508641,
9934251383406236,"dialogue against the fever pestilence, A",,,"Bullein, William, -1576|||Bullen, Mark W.","Bullen, A. H. (Arthur Henry), 1857-1920","Millwood, N.Y",Kraus Reprint Co.,1975,,,,,monographic,English,text,print|||unmediated|||volume,"vi, 145 pages ; 23 cm.",Early works to 1800|||text,,Medicine|||History|||Sources|||Plague|||Medicine in literature,,,,,,ocm06587528,
9934254273406236,Opera omnia in compendium redacta / Michaelis Ettmulleri,,,"Ettmüller, Michael, 1644-1683",,Venetiis [Italy],"Gabrielem Hertz, 1727.",,1727,,,Editio novissima.,monographic,Latin,text,print,"xvi, 454 p.; 25 cm.",,,Medicine|||Early works to 1800,,,,,,06693796,
9934257503406236,"medical book from Crocodilopolis: P. Vindob. D. 6257, A",,P. Vindob. D. 6257,,"Reymond, E. A. E. (Eve A. E.)|||Österreichische Nationalbibliothek, Papyrussammlung.|||Österreichische Nationalbibliothek, Papyrussammlung., P. Vindob. D. 6257.",Wien,In Kommission bei Verlag Brüder Hollinek,1976,,,,,monographic,Egyptian|||English,text,print|||unmediated|||volume,"304 pages, vii folded leaves of plates : facsimiles ; 30 cm.","Catalogs|||Early works to 1800|||Papyri, Demotic|||bibliography|||text",,"Medicine, Egyptian|||History|||Egyptian language|||History of Medicine|||History, Ancient|||Österreichische Nationalbibliothek|||Pap. D. 6257|||Österreichische Nationalbibliothek. Papyrussammlung|||Sammelhandschrift Pap. D. 6257",,"Wien|||Egypt|||Ägypten|||Egypt, Ancient|||Arsinoë (Fayyūm, Egypt : Extinct city)|||Arsinoë (Extinct city)",,,81189569,ocm13932831,
9934262033406236,Medieval woman's guide to health: the first English gynecological handbook : Middle English text,Medieval woman's guide to health. English & English (Middle English),,,"Rowland, Beryl (translator, writer of introduction)|||British Library, Sloane 2463.","Kent, Ohio",Kent State University Press,1981,,,,,monographic,"English|||English, Middle (1100-1500)",text,print|||unmediated|||volume,"xvii, 192 pages : illustrations ; 24 cm",Early works to 1800|||Texts|||bibliography|||text,"""This early fifteenth-century treatise on obstetrics and gynecology is a landmark both in the history of medicine and the history of women.""--Inside front cover.","Gynecology|||Obstetrics|||Medicine, Medieval|||English language|||history|||History, Medieval","1100 - 1500|||Middle English, 1100-1500",,,0873382439|||9780873382434,80082201,ocm06981179,
9934262723406236,Moses Maimonides' Glossary of drug names,Sharḥ asmāʼ al-ʻuqqār. English,Glossary of drug names,"Maimonides, Moses, 1135-1204","Rosner, Fred.","Philadelphia|||Ann Arbor, Mich",American Philosophical Society|||Distributed by University Microfilms International,1979,,,,,monographic,Arabic|||English,text,print|||unmediated|||volume,"li, 364 pages ; 26 cm.",Dictionaries|||Early works to 1800|||bibliography|||globe|||text,,"Materia medica|||Dictionaries|||Medicine, Arab|||Arabic|||Medicine, Arabic",,Arab countries,,0871691353|||9780871691354,79013875,ocm05007356,
9934266633406236,"Middle English translation of Guy de Chauliac's Treatise on wounds, book 3 of The great surgery: edited from MS. New York Academy of Medicine 12 and related MSS, The",Chirurgia magna,"Great surgery, book 3","Guy, de Chauliac, approximately 1300-1368","Wallner, Björn.","Lund :|||Stockholm, Sweden :","LiberLäromedel/Gleerup,|||Almqvist & Wiksell International,",1976.,1976/1979,[1979],,,monographic,"Latin|||English, Middle (1100-1500)",text,print|||unmediated|||volume,2 volumes ; 25 cm.,Early works to 1800|||bibliography|||text,,"Wounds and injuries|||Treatment|||Medicine, Medieval|||History, Medieval|||de Chauliac Guy approximately 1300-1368|||Chirurgia magna Book 3. English (Middle English) & Latin|||Chirurgia magna (Guy, de Chauliac)",,,,9140041506|||9789140041500|||9122002766|||9789122002765,79349836,ocm05137551,
9934274953406236,Epidemic diseases in early Renaissance Florence,,,"Carmichael, Ann G.",,,,,,1978|||1978.,,,monographic,English,text,print|||unmediated|||volume,"x, 176 leaves : graphs, maps ; 29 cm","Early works to 1800|||Statistics, Vital|||bibliography|||text",,"Epidemics|||History|||Public health|||Medicine|||History, Early Modern 1451-1600|||Epidemiology|||Population",,Florence (Italy)|||Italy|||Florence,,,,ocm05471605,
9934282993406236,"Prose Salernitan questions: edited from a Bodleian manuscript (Auct. F.3.10) : an anonymous collection dealing with science and medicine written by an Englishman c. 1200, with an appendix of ten related collections, The",,,,"Lawn, Brian.|||Bodleian Library, Auct.F.3.10.",London,Oxford University Press for the British Academy,1979,,,,,monographic,English|||Latin,text,print|||unmediated|||volume,"xxxi, 416 pages ; 26 cm.",Early works to 1800|||bibliography|||text,,"Science|||Medicine, Medieval|||Manuscripts, Medical as Topic|||Medicine|||Intellectual life",,Salerno (Italy)|||Italy,,0197259782|||9780197259788,79387749,ocm05831797,
9934290983406236,"treatise on diet: or, The management of human life : by physicians called the six non-naturals : viz I. the air. II. food. III. excretions and retentions. IV. motion and rest. V. sleep and watching. VI. the affections of the mind. : intended as an inquiry into causes of diseases in general, and in particular of those most common in London, A",,,"Valangin, Francis Joseph Pahud de, 1725-1805",,London,"Printed for the author by F. and W. Oliver, and sold by G. Pearch",1768,,,,,monographic,English,text,print,"x, 342 p. ; 21 cm.",,,Medicine|||Early works to 1800,,,,,,04066422,
9934308433406236,Incunabula medica in the Huntington library,,,,"Henry E. Huntington Library and Art Gallery|||Mead, Herman Ralph, 1873-",Cambridge,Printed at the Harvard university press,1931],1931,,,,monographic,English,text,print,p. [107]-151. 24 cm.,bibliography,,Medicine|||Early works to 1800|||Bibliography|||Incunabula|||Catalogs,,,,,31030329 //r832,04595857,
9934310293406236,"Marbode of Rennes' De lapidibus: considered as a medical treatise with text, commentary, and C.W. King's translation, together with text and translation of Marbode's minor works on stones",De lapidibus,De lapidibus,"Marbode, Bishop of Rennes, 1035?-1123","Riddle, John M.",Wiesbaden,Steiner,1977,,,,1. Aufl.,monographic,English|||Latin,text,print|||unmediated|||volume,"xii, 144 pages ; 24 cm.",Early works to 1800|||bibliography|||text,,"Precious stones|||Therapeutic use|||Medicine, Magic, mystic, and spagiric",,,,3515026223|||9783515026222,78384474,ocm04665918,
9934310773406236,"Synopsis medicinae: or, A summary view of the whole practice of physick.  Being the sentiments of the most celebrated authors in all ages, relating to diseases, their causes and cures.  With most cases in surgery and midwifery.  To which are added, some observations very rare and uncommon, and a curious treatise on all sorts of poisons.  In two volumes",,A summary view of the whole practice of physick,"Allen, John, 1660?-1741",,London,Printed for W. Innys ... [et al.],1749,,,,"3d ed., corr.",monographic,English|||Latin,text,print,2 v. ; 21 cm.,Early works to 1800,,"Medicine|||Surgical Procedures, Operative|||Midwifery|||Poisons",,,,,,04697566,
9934316093406236,"Ortus medicinae, id est Initia physicae inaudita: progressus medicinae nouus, in morborum vltionem ad vitam longam",Works. 1667,Ortus medicinae,"Helmont, Jean Baptiste van, 1577-1644","Helmont, Franciscus Mercurius van, 1614-1699",Lugduni,"Sumptibus Ioan. Ant. Huguetan, & Guillielmi Barbier",1667,,,,Editio quarta /,monographic,Latin,text,print,"[24], 487, [1], 192, [58] p. : coats of arms, ports. ; 36 cm. (fol.)",biography,,Medicine|||Early works to 1800,,,,,,ocm13614770,
9934316983406236,"short title catalogue of eighteenth century printed books in the National Library of Medicine, A",,,,"National Library of Medicine (U.S.)|||Blake, John Ballard, 1922-2006","Bethesda, Md|||Washington","U.S. Dept. of Health, Education, and Welfare, Public Health Service, National Institutes of Health, National Library of Medicine|||For sale by the Supt. of Docs., U.S. Govt. Print. Off.",1979,,,,,monographic,English,text,print|||unmediated|||volume,501 pages ; 27 cm.,Catalog|||Catalogs|||bibliography|||government publication|||text,,"Medicine|||Early works to 1800|||Early printed books|||Libraries, Medical|||National Library of Medicine (U.S.)",1700-1799|||18th century,"United States|||Maryland|||Bethesda|||Bethesda, National library of medicine, livres, 18e s",,,79602137,ocm05650414,
9934317093406236,Essai sur les maladies des artisans,,,"Ramazzini, Bernardino, 1633-1714","Fourcroy, Antoine-François de, comte, 1755-1809",Paris,Chez Moutard,1777,,,,,monographic,French|||Latin,text,print,"lxxvi, 573 p. ; 19 cm.",,,"Occupational diseases|||Early works to 1800|||Medicine, Industrial",,,,,,04955890,
9934321423406236,"regiment of life, added A treatise of the pestilence, the booke of children, The",Summaire tressingulier de toute medecine et cyrurgie. English,,"Goeurot, Jean.","Phayer, Thomas, 1510?-1560","Amsterdam|||Norwood, N.J",Theatrum Orbis Terrarum|||W.J. Johnson,1976,,,,,monographic,French|||English,text,print|||unmediated|||volume,approximately 400 pages ; 16 cm.,Early works to 1800|||early works|||text,,Medicine|||Plague|||Pediatrics,,England,,9022108023|||9789022108024,77361289,ocm03071010,
9934332053406236,"medical works of Richard Mead, M.D, The",,,"Mead, Richard, 1673-1754",,New York,AMS Press,1978,,,,1st AMS ed.,monographic,English,text,print|||unmediated|||volume,"xix, 511 pages, 3 unnumbered leaves of plates (2 folded) : illustrations ; 23 cm",Early works to 1800|||text,,Medicine,,,,0404135501|||9780404135508,75023740,ocm03276046,
9934334503406236,Tibetan medicine: illustrated in original texts,Rgyud-bzhi,Life of the great physician-saint GYu-thog Yon-tan mGon-Po,,,Berkeley,University of California Press,1973,,,,,monographic,English|||Tibetan,text,print|||unmediated|||volume,"viii, 340 pages : illustrations ; 24 cm",Early works to 1800|||bibliography|||biography|||text,,"Medicine, Tibetan|||Physicians|||History of Medicine|||Gʼyu-thog Yon-tan-mgon-po|||Gʹyu-thog Yon-tan-mgon-po",,Tibet Autonomous Region|||China|||Tibet (China),,0520023137|||9780520023130|||0520030486|||9780520030480,72085513,ocm03336921,
9934341543406236,Galen on the affected parts: translation from the Greek text with explanatory notes,De locis affectis. English,,Galen.,"Siegel, Rudolph E.",Basel|||New York,S. Karger,1976,,,,,monographic,"Greek, Ancient (to 1453)|||English",text,print|||unmediated|||volume,"x, 233 pages ; 23 cm",Early works to 1800|||bibliography|||text,,"Medicine, Greek and Roman|||Diagnosis|||Disease|||Therapeutics|||History, Ancient",,Greece,,3805522010|||9783805522014,77372100,ocm03541813,
9934357813406236,"essay on the malignant pestilential fever: introduced into the West Indian islands from Boullam, on the coast of Guinea, as it appeared in 1793 and 1794, An",,,"Chisholm, Colin, 1755-1825",,London,C. Dilly,1795,,,,,monographic,English,text,print,"xvi, 279 p. : charts ; 22 cm.",,,Medicine|||Early works to 1800|||Fever,,,,,,02036033,
9934361143406236,"boke or counseill against the disease called the sweate (1552), A",,,"Caius, John, 1510-1573","Malloch, Archibald, 1887- (ed)",New York,Scholars' Facsimiles & Reprints,1937,,,,,monographic,English,text,print,"xix, facsim. : 39 numb. l., 1 l. ; 20 cm.",,,Sweating-sickness|||Medicine|||Early works to 1800,,,,,38014023,02106817,
9934372153406236,"Zoonomia; or, The laws of organic life: part second",,,"Darwin, Erasmus, 1731-1802","Caldwell, Charles, 1772-1853 (ed)",Philadelphia,T. Dobson,1797,,,,New ed.,monographic,English,text,print,2 v. ; 22 cm.,,,Fever|||History|||Medicine|||Early works to 1800|||Evolution|||Biology,,,,,,02411162,
9934373683406236,"catalogue of medical incunabula in Edinburgh libraries, A",,Medical incunabula in Edinburgh,"Hargreaves, G. D. (Geoffrey D.)",,Edinburgh,Royal Medical Society,1976,,,,,monographic,English,text,print|||unmediated|||volume,"xiv, 54 pages, plate : facsimile ; 26 cm","Catalog|||Catalog, Union|||Union lists|||bibliography|||text",,Medicine|||Early works to 1800|||Incunabula|||Union catalogs|||Incunabula as Topic,,Edinburgh|||Scotland,,,76373498,ocm02464339,
9934375253406236,Bibliotheca medico-historica: sive catalogus librorum historicorum de re medica et scientia naturali systematicus,,,"Choulant, Ludwig, 1791-1861",,Hildesheim,G. Olms,1960,,,,,monographic,Latin,text,print|||unmediated|||volume,"x, 269 pages ; 22 cm",bibliography|||text,,Medicine|||Early works to 1800|||Bibliography of Medicine|||History of Medicine,,,,,,ocm02505978,
9934382823406236,"Pharmacopœia Londinensis: or, The London dispensatory",,,"Culpeper, Nicholas, 1616-1654",Royal College of Physicians of London,London,P. Cole,1653,,,,,monographic,English,text,print,325 p.; 28 cm.,,,"Pharmacopoeias|||Early works to 1800|||Dispensatories|||Materia medica|||Medicine|||Formulae, receipts, prescriptions",,Great Britain,,,,02667219,
9934384913406236,"catalog of books before 1700 in the Moody Medical Library, A",,,,"Moody Medical Library|||Gaskill, Margaret.|||Robinson, Cynthia.",Galveston],Univ. of Texas Medical Branch at Galveston,1972,,,,,monographic,English,text,print|||unmediated|||volume,"ix, 118 pages",Catalog|||Catalogs|||bibliography|||text,,"Medicine|||Early works to 1800|||Libraries, Medical|||Rare Books|||Moody Medical Library.",,Texas,,,,ocm43909899,
9934385133406236,"Pharmacopoeia extemporanea: or, A body of prescripts, in which forms of select remedies, accommodated to most intentions of cure usually occurring in practice, together with virtues, reason of operation, rules, cautions, practical observations, manner of giving, doses, a catalogue of medicines, and copious index, are propos'd for the assistance of young physicians",,,"Fuller, Thomas, 1654-1734",,London,Printed for B. Walford,1710,,,,With large additions and emendations.,monographic,English|||Latin,text,print,"1 l., [14], 443, [27] p. 20 cm.",,,"Materia medica|||Early works to 1800|||Medicine|||Formulae, receipts, prescriptions",,,,,,02733183,
9934391313406236,"printed books in the Library of the Hunterian museum in the University of Glasgow, The",,,,"Hunterian Museum (University of Glasgow), Library.|||Ferguson, Mungo.|||Smith, David Baird.|||Hunter, William, 1718-1783",Glasgow,"Jackson, Wylie & Company",1930,,,,,monographic,Multiple languages|||English,text,print|||unmediated|||volume,"xxiii, 396 pages; 38 cm.",Catalog|||Catalogs|||Early works to 1800|||bibliography|||text,,"Literature, Modern|||Incunabula|||Medicine|||Early printed books|||Incunabula as Topic",15th and 16th centuries|||16th century,Glasgow|||Scotland,,,30030217,ocm02862278,
9934398423406236,Syphilis ou le mal vénérien,,,"Fracastoro, Girolamo, 1478-1553",,A Paris,chez Jaques-Franc̜ois Quillau,1753,,,,,monographic,French|||Latin,text,print,200 p. ; 17 cm.,Anecdotes|||Early works to 1800|||Humor,,Syphilis|||Medicine,,,,,,ocm14325951,
9934400333406236,"Early American medical imprints: a guide to works printed in the United States, 1668-1820",,,,"National Library of Medicine (U.S.)|||Austin, Robert B.|||Milwaukee Academy of Medicine|||Milwaukee Academy of Medicine, Book Collection.","Washington, D.C. :","United States Department of Health, Education, and Welfare,",1961.,1961,,,,monographic,English,text,print|||unmediated|||volume,"x, 240 pages ; 23 cm.",Early works to 1800|||Imprints|||bibliography|||text,,Medicine|||History|||Sources|||Rare Books,1600-1799|||17th century|||18th century,United States,,,62060123,ocm01026318,
9934412953406236,Thomas Dover's life and Legacy,Ancient physician's legacy to his country,,"Dover, Thomas, 1660-1742|||Dewhurst, Kenneth",,"Metuchen, N.J",Scarecrow Press,1974,,,,,monographic,English,text,print|||unmediated|||volume,"xliii, viii, 247 pages ; 22 cm.",Early works to 1800|||bibliography|||text,,Medicine|||Mercury|||Therapeutic use|||Phytotherapy,,,,,75300672,ocm01207441,
9934417613406236,English books printed before 1701 in the Library of the Royal College of Surgeons of England,,,,"Royal College of Surgeons of England, Library.",Edinburgh,Published for the College by E. & S. Livingstone,1963,,,,,monographic,English,text,print|||unmediated|||volume,27 pages 23 cm,Catalogs|||bibliography|||text,,"Medicine|||Early works to 1800|||Early printed books|||Catalogs, Library|||Royal College of Surgeons of England. Library.",,England|||London,,,74191902,ocm01313416,
9934430843406236,"essay on fevers, and their various kinds, as depending on different constitutions of the blood: with dissertations on slow nervous fevers; on putrid, pestilential, spotted fevers; on the small-pox; and on pleurisies and peripneumonies, An",,,"Huxham, John.",,London,S. Austen,1750,,,,2d ed.,monographic,English,text,print,"xvi, 288 p. 20 cm.",Early works to 1800,,Fever|||Smallpox|||Pneumonia|||Medicine,,,,,34031752,01728551,
9934456143406236,Fundamenta medicinae,Fundamenta medicinae. English,,"Hoffmann, Friedrich, 1660-1742","King, Lester S. (Lester Snow), 1908-2002",London :,Macdonald ;,1971.,1971,,,,monographic,English|||Latin,text,print|||unmediated|||volume,"xxvi, 142 pages, 1 unnumbered leaf of plates : facsimile ; 25 cm.",Early works to 1800|||bibliography|||text,,"Medicine|||History, 17th Century",,,,0444196242|||9780444196248|||035603478X|||9780356034782,74132639,ocm00139658,
9934461053406236,"catalogue of sixteenth century printed books in the National Library of Medicine, A",,Sixteenth century printed books,,"National Library of Medicine (U.S.)|||Durling, Richard J.|||Milwaukee Academy of Medicine, Book Collection.",Bethesda Md,"[For sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington]",1967,,,,,monographic,English,text,print|||unmediated|||volume,"xii, 698 pages 27 cm.",Catalog|||Catalogs|||bibliography|||text,,"Medicine|||Early works to 1800|||Early printed books|||Libraries, Medical|||History, 16th Century|||National Library of Medicine (U.S.)",1500-1599|||16th century,Maryland|||Bethesda,,,67062303,ocm00160443,
9934470293406236,"breviary of helthe, The",,,"Boorde, Andrew, 1490?-1549",,Amsterdam|||New York,Theatrum Orbis Terrarum|||Da Capo Press,1971,,,,,monographic,English,text,print|||unmediated|||volume,"cxlii, xxix leaves 21 cm.",Early works to 1800|||early works|||text,,Medicine,,England,,9022103625|||9789022103623,71038106,ocm00266839,
