,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
906,31735047450915,"""workers need a wage increase"" pamphlet",,,,university of pittsburgh,37,94,text,archival document
907,31735047450584,pennsylvania labor history society notes vol. 8 no. 1,,,,university of pittsburgh,37,55,text,archival document
908,31735061539270,assorted american congress/league for peace and democracy documents,,,,university of pittsburgh,7,52,text,archival document
909,31735068354582,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-11-19,university of pittsburgh,,,text,periodicals.; periodical; periodicals
910,31735067913206,mine-mill union; mine mill union; sindicato; union,,,1966-11,university of pittsburgh,,,text,periodicals.; periodical; periodicals
911,31735065150066,mine-mill union; mine mill union; sindicato; union,,,1960-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
912,31735058193917,"alternative, v2. n2,",,1949-10,,university of pittsburgh,1,127,text,archival document
913,31735061655647,"negro representation- a step towards negro freedom, by pettis perry,",,1952-03,,university of pittsburgh,1,78,text,archival document
914,31735061656918,"""remove the dagger! from the heart of the bill of rights""",,,,university of pittsburgh,2,65,text,archival document
915,31735061658591,"""the elections and the outlook for national unity"", by eugene dennis,",,1944-12,,university of pittsburgh,3,102,text,archival document
916,31735068354913,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-02-25,university of pittsburgh,,,text,periodicals.; periodical; periodicals
917,31735061544460,"""radical america"", new york rent strike, analysis and comments by activists, by james weinstein,",,1967-11/1967-12,,university of pittsburgh,11,128,text,archival document
918,31735061540898,"hear...ludwig renn, chief of staff of international brigades,",,1937,,university of pittsburgh,10,11,text,archival document
919,31735061538611,"turning point in china, by mao tse-tung,",,1948-04,,university of pittsburgh,6,98,text,archival document
920,31735058194089,"""the nelson case: state sedition laws are weapons of anti-labor, anti-negro, anti-semitic repression"" leaflet,",,1955-05,,university of pittsburgh,2,119,text,archival document
921,31735061660019,"""an open letter to all the members of the communist party""",,,,university of pittsburgh,3,14,text,archival document
922,31735061656413,"to the point...of production, an interview with john watson",,,,university of pittsburgh,1,93,text,archival document
923,31735061544353,"""call to action for letters to kennedy"" flyer",,,,university of pittsburgh,11,160,text,archival document
924,31735068354889,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-04-21,university of pittsburgh,,,text,periodicals.; periodical; periodicals
925,31735061657072,"creeping mccarthyism: its threat to church, school and press,",,1953,,university of pittsburgh,2,57,text,archival document
926,31735067911432,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-10-26,university of pittsburgh,,,text,periodicals.; periodical; periodicals
927,31735058194113,"equal justice,",,1941-09,,university of pittsburgh,4,108,text,archival document
928,31735067911572,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-03-23,university of pittsburgh,,,text,periodicals.; periodical; periodicals
929,31735047449347,"""join us!"" worker's education local 189,",,1979,,university of pittsburgh,,139,text,archival document
930,31735061539403,"""where france begins"", what i saw in algiers, by frank pitcairn",,,,university of pittsburgh,7,73,text,archival document
931,31735059397699,"drum: what has drum done?,",,1969,,university of pittsburgh,1,103,text,archival document
932,31735061544213,"""socialist party platform""",,,,university of pittsburgh,10,111,text,archival document
933,31735068354558,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-01-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
934,31735061656553,"how to keep america out of war, by kirby page,",,1939,,university of pittsburgh,1,168,text,archival document
935,31735061538751,"red pen,",,1937-05,,university of pittsburgh,13,67,text,archival document
936,31735061537910,"""constitution of the international labor defense""",,,,university of pittsburgh,2,123,text,archival document
937,31735061543686,"""the cold war and the russian bogeyman: a socialist analysis""",,,,university of pittsburgh,10,92,text,archival document
938,31735061658278,"""is anybody pushing you around?""",,,,university of pittsburgh,3,114,text,archival document
939,31735061539908,"""rostow's stages of economic growth through escalation to nuclear destruction"", by andre gunder frank",,,,university of pittsburgh,7,110,text,archival document
940,31735061540187,"""genetic engineering"", science and society series,",,1973-11,,university of pittsburgh,7,122,text,archival document
941,31735067913347,mine-mill union; mine mill union; sindicato; union,,,1967-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
942,31735065151189,mine-mill union; mine mill union; sindicato; union,,,1945-04-12,university of pittsburgh,,,text,periodicals.; periodical; periodicals
943,31735061657601,"the meaning of the 9-party communist conference, by william z. foster,",,1947-11,,university of pittsburgh,2,143,text,archival document
944,31735061538934,"the next step in britain, america and ireland, speeches and reports by gusev, pollitt, troy and pringle",,,,university of pittsburgh,6,110,text,archival document
945,31735051655003,"general meeting campus anti-imperialist coalition flyer,",,1972-03-01,,university of pittsburgh,14,35,text,archival document
946,31735061658625,"""texas survey"" pamphlet",,,,university of pittsburgh,3,94,text,archival document
947,31735061658443,"""the jewish people and the war"", by earl browder,",,1940-05,,university of pittsburgh,3,124,text,archival document
948,31735061655795,the story of discrimination in government pamphlet,,,,university of pittsburgh,1,70,text,archival document
949,31735061657692,the case of claude lightfoot,,,,university of pittsburgh,2,90,text,archival document
950,31735061544429,photograph of students protesting the vietnam war,,1965-04-18,,university of pittsburgh,11,129,text,archival document
951,31735065150249,mine-mill union; mine mill union; sindicato; union,,,1959-07,university of pittsburgh,,,text,periodicals.; periodical; periodicals
952,31735060481920,francis willard on socialism,,,,university of pittsburgh,14,4,text,archival document
953,31735061539239,"""draft program and purpose for 1939 as submitted by the executive board to the national congress"",",,1938-12-20,,university of pittsburgh,7,53,text,archival document
954,31735047448943,"pennsylvania labor history society notes vol. 5 no. 1,",,1982-10,,university of pittsburgh,37,54,text,archival document
955,31735051655730,"this administration has declared war on americans,",,1981,,university of pittsburgh,13,40,text,archival document
956,31735061658948,"""towards an american student union""",,,,university of pittsburgh,,,text,archival document
957,31735070057181,"political action; political action (milwaukee, wis.)",,,1911-09-23,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
958,31735051655557,"criminology, crimes and criminals",,,,university of pittsburgh,14,57,text,archival document
959,31735061657379,"the big plot, proof of the justice department's plan to jail 21, 105 americans",,,,university of pittsburgh,2,21,text,archival document
960,31735070075068,"political action; political action (milwaukee, wis.)",,,1912-02-10,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
961,31735051655979,"black star, vol. 1 no. 1,",,1975,,university of pittsburgh,13,32,text,archival document
962,31735065150090,mine-mill union; mine mill union; sindicato; union,,,1960-08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
963,31735068354574,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-12-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
964,31735061657940,"""it is later than you think..."" a solemn warning and appeal to the people of los angeles county!",,,,university of pittsburgh,2,106,text,archival document
965,31735066228481,"twenty years of social pioneering,",,1926,,university of pittsburgh,11,7,text,archival document
966,31735060482837,anti-war silent protest,,,,university of pittsburgh,12,52,text,archival document
967,31735061658567,"""the 'foreign agent' hoax exposed"",",,1947-04-04,,university of pittsburgh,3,127,text,archival document
968,31735061539924,"""march for economic survival, saturday-september 28, 1974",,1974-08-20,,university of pittsburgh,8,36,text,archival document
969,31735051655615,"""protest protest protest kirkpatrick visit"" flyer,",,1981-04-26,,university of pittsburgh,13,39,text,archival document
970,31735065149977,mine-mill union; mine mill union; sindicato; union,,,1961-10,university of pittsburgh,,,text,periodicals.; periodical; periodicals
971,31735061659268,"the communist,",,1920-06-12,,university of pittsburgh,3,151,text,archival document
972,31735061538918,"""resolution of the free tom mooney congress""",,,,university of pittsburgh,13,63,text,archival document
973,31735067911457,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-09-28,university of pittsburgh,,,text,periodicals.; periodical; periodicals
974,31735061657270,"hate groups and the un-american activities committee, by david wesley,",,1962,,university of pittsburgh,2,51,text,archival document
975,31735061542696,people's coalition for peace & justice pamphlet,,,,university of pittsburgh,12,27,text,archival document
976,31735058194311,"promotional letter for the llano colonist,",,1925,,university of pittsburgh,12,24,text,archival document
977,31735061542860,"""highlander center: an approach to culture and social change"" pamphlet",,,,university of pittsburgh,11,139,text,archival document
978,31735061656611,"""proposed draft of revised constitution of the american league for peace and democracy for discussion at the congress""",,,,university of pittsburgh,1,145,text,archival document
979,31735061540138,"""religion today in the u.s.s.r."", by rev. william howard melish",,,,university of pittsburgh,7,97,text,archival document
980,31735061658609,"""hamtrack municipal election of 1934"" pamphlet,",,1934,,university of pittsburgh,3,128,text,archival document
981,31735065150199,mine-mill union; mine mill union; sindicato; union,,,1959-10,university of pittsburgh,,,text,periodicals.; periodical; periodicals
982,31735061538413,"""the truth about communism!"",",,1930,,university of pittsburgh,4,86,text,archival document
983,31735066249081,"sing out!,",,1952-09,,university of pittsburgh,24,63,text,archival document
984,31735061539072,"the trade union unity league, its program, structure, methods and history",,,,university of pittsburgh,6,51,text,archival document
985,31735065150264,mine-mill union; mine mill union; sindicato; union,,,1959-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
986,31735068354780,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-10-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
987,31735067913263,mine-mill union; mine mill union; sindicato; union,,,1966-05,university of pittsburgh,,,text,periodicals.; periodical; periodicals
988,31735061540385,"the kefauver committee and the pete panto murder, by michael singer,",,1951-05,,university of pittsburgh,4,120,text,archival document
989,31735060482712,"""why?"" protest",,,,university of pittsburgh,12,49,still image,archival document
990,31735047451053,"""ue - the union for ge lamp workers!""",,,,university of pittsburgh,,108,text,archival document
991,31735061657403,end mccarrasnism on this we stand together,,,,university of pittsburgh,2,82,text,archival document
992,31735061538553,"the coming american revolution, by james p. cannon,",,1947-04,,university of pittsburgh,11,106,text,archival document
993,31735061544544,"""soldiers, sailors and socialism""",,,,university of pittsburgh,11,17,text,archival document
994,31735061657908,"13 communists speak to the court,",,1953-03,,university of pittsburgh,2,107,text,archival document
995,31735061659581,"""invitation to join the communist party"", by robert minor,",,1943-02,,university of pittsburgh,3,27,text,archival document
996,31735061656751,"from korean truce to world peace, by robert mann",,,,university of pittsburgh,1,164,text,archival document
997,31735060482688,"the cruel and unusual punishment of henry winston, by mike newberry",,,,university of pittsburgh,1,18,text,archival document
998,31735061539601,"""who fights for a free cuba?"", by martin kaye and louise perry",,,,university of pittsburgh,7,65,text,archival document
999,31735061656934,"the mine mill conspiracy case, by sidney lens",,,,university of pittsburgh,2,4,text,archival document
1000,31735051655532,"lc news letter vol. 2, no. 3,",,1940-03,,university of pittsburgh,14,16,text,archival document
1001,31735061539692,15 years of the communist international,,,,university of pittsburgh,7,17,text,archival document
1002,31735061658641,"""in the dungeons of mussolini"", by carlo rossi,",,1936-03,,university of pittsburgh,3,129,text,archival document
1003,31735061658427,"""the real father coughlin"", by a.b. magil,",,1939-05,,university of pittsburgh,3,89,text,archival document
1004,31735061655597,"""negro workers! white workers! organize and fight against lynching!"" flyer,",,1930,,university of pittsburgh,1,75,text,archival document
1005,31735061660035,"""life in the u.s. army"", by walter trumbull",,,,university of pittsburgh,3,32,text,archival document
1006,31735068355233,mine-mill union; mine mill union; sindicato; union,,,1964-04,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1007,31735051655201,anti-imperialist peoples' communique,,1972-06-19,,university of pittsburgh,14,30,text,archival document
1008,31735061657239,for abolition of the inquisitorial committees of congress,,,,university of pittsburgh,2,52,text,archival document
1009,31735060482993,"""communists trial defendants join picket line""",,1949-06-07,,university of pittsburgh,2,113,still image,archival document
1010,31735061540195,"""trashman the avenger"" comic",,,,university of pittsburgh,7,132,text,archival document
1011,31735061586925,"punchin' out with the mill hunk herald,",,,,university of pittsburgh,6,75,text,archival document
1012,31735061537902,"crisis in palestine, by moses miller,",,1946-09,,university of pittsburgh,5,76,text,archival document
1013,31735061543694,a flyer from the young progressives of ohio,,,,university of pittsburgh,10,33,text,archival document
1014,31735061656272,"""hell in the heavens"",",,1931-06,,university of pittsburgh,1,174,text,archival document
1015,31735047450444,"afl-cio news vol. 30 no. 20,",,1985-05,,university of pittsburgh,37,37,text,archival document
1016,31735061655878,"""theoretical aspects of the negro question in the united states""",,,,university of pittsburgh,1,67,text,archival document
1017,31735051655946,"""calendar of a frame-up"" flyer,",,1971,,university of pittsburgh,13,24,text,archival document
1018,31735061658559,"""the watson-parker law"", the latest scheme to hamstring railroad unionism, by william z. foster,",,1927,,university of pittsburgh,3,104,text,archival document
1019,31735061539676,"what about russia?, an honest reply to honest questions, by anna louise strong",,,,university of pittsburgh,7,39,text,archival document
1020,31735061657346,"in danger, the right to speak for peace, by harold spencer",,,,university of pittsburgh,2,29,text,archival document
1021,31735061539411,"the revolutionary crisis of 1918-1921 in germany, england, italy and france, by william foster",,,,university of pittsburgh,7,14,text,archival document
1022,31735061537233,"police dispersing communist demonstrators in sacramento, ca.,",,1934-04-24,,university of pittsburgh,4,153,still image,archival document
1023,31735061659565,"""the trotskyite fifth column in the labor movement"", by george morris,",,1945-01,,university of pittsburgh,3,51,text,archival document
1024,31735061656942,"""jailed for fighting franco, free them!""",,,,university of pittsburgh,2,39,text,archival document
1025,31735065150694,mine-mill union; mine mill union; sindicato; union,,,1954-06-07,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1026,31735061658104,"report on the denial of labor and civil rights in hudson county, new jersey,",,1937-02,,university of pittsburgh,2,102,text,archival document
1027,31735061659698,"""1948 election platform of the communist party"",",,1948,,university of pittsburgh,3,6,text,archival document
1028,31735061660043,"""my side of the story"", the statement the newspapers refused to print, by gerhart eisler,",,1947-03,,university of pittsburgh,3,118,text,archival document
1029,31735061658450,"""may day"", 1886: 8 hour work day, 1959:6 hour work day,",,1959,,university of pittsburgh,3,73,text,archival document
1030,31735068354624,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-09-24,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1031,31735061655787,the communist position on the negro question,,,,university of pittsburgh,1,52,text,archival document
1032,31735061538926,"""smashing chains, labor struggles in pictures""",,,,university of pittsburgh,14,13,text,archival document
1033,31735070072636,"political action; political action (milwaukee, wis.)",,,1911-07-29,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1034,31735051655276,"""studies in socialism: what is yours and how to get it"" h.l. riggs,",,1910-10,,university of pittsburgh,14,65,text,archival document
1035,31735047450907,"""the old shell game"" pamphlet",,,,university of pittsburgh,37,93,text,archival document
1036,31735051655151,"""my friends"" native son,",,1940,,university of pittsburgh,13,26,text,archival document
1037,31735061540047,"flyer for consumer/citizens party,",,1978,,university of pittsburgh,1,203,text,archival document
1038,31735061587006,"punchin' out with the mill hunk herald,",,1986-09,,university of pittsburgh,6,83,text,archival document
1039,31735068354764,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-10-20,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1040,31735065150280,mine-mill union; mine mill union; sindicato; union,,,1959-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1041,31735061542415,"""high school conference of peace"" flyer",,,,university of pittsburgh,11,189,text,archival document
1042,31735061659425,"""coal miners and the war"", by elizabeth gurley flynn,",,1942-08,,university of pittsburgh,3,31,text,archival document
1043,31735061537373,"""the constitution of the communist party of the united states of america""",,,,university of pittsburgh,4,54,text,archival document
1044,31735061537548,"""communists and the trade unions"", by roy hudson,",,1943-10,,university of pittsburgh,4,74,text,archival document
1045,31735061539551,"the road to woman's freedom, by k. kirsanova,",,1935-01,,university of pittsburgh,7,42,text,archival document
1046,31735047449214,"coal field defender vol. 3 no. 4,",,1980-08,,university of pittsburgh,37,23,text,archival document
1047,31735047451657,"""heni sutisna + aslam hidayat: indonesian garment workers speak out"" flyer,",,,,university of pittsburgh,38,9,text,archival document
1048,31735061659078,"""the reds in dixie"", who are the communists and what do they fight for in the south?, by tom johnson,",,1935-03,,university of pittsburgh,4,20,text,archival document
1049,31735065150389,mine-mill union; mine mill union; sindicato; union,,,1954-03-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1050,31735061658419,"photograph of a demonstration to ""free tom mooney"",",,1936-05-01,,university of pittsburgh,4,166,text,archival document
1051,31735065149993,mine-mill union; mine mill union; sindicato; union,,,1961-08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1052,31735061540328,"unfinished revolution, by tom kahn,",,1960,,university of pittsburgh,1,121,text,archival document
1053,31735061538603,"""for a real alternative vote socialist, dobbs for president, weiss for vice-president, students for dobbs and weiss"" sticker",,,,university of pittsburgh,11,111,text,archival document
1054,31735067913073,mine-mill union; mine mill union; sindicato; union,,,1965-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1055,31735061658583,"""the black legion rides"", by george morris,",,1936-08,,university of pittsburgh,3,93,text,archival document
1056,31735066228465,"""socialist songs with music"", compiled by charles h. kerr,",,1906,,university of pittsburgh,11,13,text,archival document
1057,31735047448919,"pittburgh fair witness vol. 2, no. 10,",,1971-08/1971-09,,university of pittsburgh,37,162,text,archival document
1058,31735068354590,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-11-05,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1059,31735067913214,mine-mill union; mine mill union; sindicato; union,,,1966-10,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1060,31735065150074,mine-mill union; mine mill union; sindicato; union,,,1960-02,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1061,31735061539262,wyndham mortimer meets the soviet auto workers,,,,university of pittsburgh,7,24,text,archival document
1062,31735061655654,"""black party founding convention"" flyer,",,1980,,university of pittsburgh,1,25,text,archival document
1063,31735070057074,"political action; political action (milwaukee, wis.)",,,1911-08-19,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1064,31735061538363,"the steel workers and the fight for labor's rights, by william z. foster,",,1952-06,,university of pittsburgh,6,30,text,archival document
1065,31735061656652,"the world congress against war,",,1932-08-27/1932-08-29,,university of pittsburgh,1,146,text,archival document
1066,31735061659813,"""what the people of texas need"", the communist program for the lone star state",,,,university of pittsburgh,3,9,text,archival document
1067,31735061659482,"""labor and the menace of goldwaterism"", by george morris,",,1964-09,,university of pittsburgh,3,49,text,archival document
1068,31735058194352,"""motion picture workers: keep your eye on the ball the eight ball you are behind it!"" pamphlet,",,1947,,university of pittsburgh,4,106,text,archival document
1069,31735065150041,mine-mill union; mine mill union; sindicato; union,,,1961-11,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1070,31735061539031,"high time,",,1939-01,,university of pittsburgh,13,64,text,archival document
1071,31735070057389,"political action; political action (milwaukee, wis.)",,,1912-04-06,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1072,31735061540286,"libertat, butletti interior d'informancio de la associacio catalana d'ex-presos politics,",,1978-05/1978-06,,university of pittsburgh,13,29,text,archival document
1073,31735061657767,"the constitution and by-laws of the communist party of the united states of america,",,1938-08,,university of pittsburgh,2,148,text,archival document
1074,31735061538637,"american workers need a labor party, by joseph hansen,",,1944-11,,university of pittsburgh,11,112,text,archival document
1075,31735061658179,"""i didn't raise my boy to be a solider-for wall street"", by elizabeth gurley flynn,",,1940-02,,university of pittsburgh,3,79,text,archival document
1076,31735061656306,"""meet your local merchant of death"", compiled by narmic,",,1977-06,,university of pittsburgh,1,155,text,archival document
1077,31735061543587,"""an appeal to the young"", by p. kropotkin",,,,university of pittsburgh,10,65,text,archival document
1078,31735059397665,"drum: walter reuther is dead and so is the u.a.w. contract,",,1970,,university of pittsburgh,1,106,text,archival document
1079,31735051655391,"""studies in socialism"" pamphlet,",,1906/1907,,university of pittsburgh,14,69,text,archival document
1080,31735066228853,"protection of motherhood and childhood in the soviet union,",,1933,,university of pittsburgh,7,46,text,archival document
1081,31735061657593,"no jobs today, a story of a young worker in pictures, by phil bard",,,,university of pittsburgh,2,137,text,archival document
1082,31735061537613,"""the fascist danger and how to combat it"", by eugene dennis,",,1948-08,,university of pittsburgh,4,67,text,archival document
1083,31735059397491,"student review,",,1935-10,,university of pittsburgh,4,104,text,archival document
1084,31735061659144,"""15th national student congress, august 19- august 30, 1962""",,,,university of pittsburgh,3,153,text,archival document
1085,31735070057280,"political action; political action (milwaukee, wis.)",,,1911-12-02,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1086,31735051655656,"the american foreign-born workers,",,1923,,university of pittsburgh,13,58,text,archival document
1087,31735060481847,elizabeth cady stanton on socialism,,,,university of pittsburgh,14,2,text,archival document
1088,31735061586958,"punchin' out with the mill hunk herald,",,1983-03,,university of pittsburgh,6,78,text,archival document
1089,31735061539791,"the southern patriot,",,1958-11,,university of pittsburgh,8,22,text,archival document
1090,31735047451806,"rainbow alliance ""identities: the acronym and beyond"" flyer",,,,university of pittsburgh,38,24,text,archival document
1091,31735061540740,"letter from the national committee to defend the rights of south vietnamese students,",,1972-06-08,,university of pittsburgh,12,64,text,archival document
1092,31735061540526,"""rich man poor man"", by ryllis alexander goslin & omar pancost goslin,",,1935,,university of pittsburgh,8,50,text,archival document
1093,31735061658070,"general view of the 1st annual national communist veterans encampment at turner's arena,",,1947-05-08,,university of pittsburgh,4,105,text,archival document
1094,31735061544668,"""the new deal, a socialist analysis"", by norman thomas,",,1933-12-15,,university of pittsburgh,11,14,text,archival document
1095,31735058194428,"""vote for socialism in 1956"" pamphlet,",,1956,,university of pittsburgh,11,87,text,archival document
1096,31735061658799,"""unite for peace, negro freedom, labor's advance, socialism"", resolutions of the 18th national convention of the communist party, u.s.a.,",,1967,,university of pittsburgh,4,30,text,archival document
1097,31735065150009,mine-mill union; mine mill union; sindicato; union,,,1961-07,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1098,31735061537753,"""the little red diary"" no.1, trade unions in america, by w.z. foster, j.p. cannon, and e.r. browder,",,1925,,university of pittsburgh,4,83,text,archival document
1099,31735051655243,"reception and dance given in honor of the delegates to the state convention,",,1909-03-20,,university of pittsburgh,14,60,text,archival document
1100,31735047450873,"""don't buy!"" pamphet",,,,university of pittsburgh,37,90,text,archival document
1101,31735061586982,"punchin' out with the mill hunk herald,",,1985-03,,university of pittsburgh,6,81,text,archival document
1102,31735061655944,"marxism and negro liberation, by gus hall,",,1951-05,,university of pittsburgh,1,47,text,archival document
1103,31735068355084,mine-mill union; mine mill union; sindicato; union,,,1963-10,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1104,31735061540708,pamphlet about the slate organization,,,,university of pittsburgh,8,83,text,archival document
1105,31735061537936,international workers order membership aid 1 cent stamps (6),,,,university of pittsburgh,5,21,text,archival document
1106,31735061658039,"photograph of a protest against winston churchill in front of the waldorf-astoria hotel n.y.c and additional information,",,1946-03-15,,university of pittsburgh,4,169,text,archival document
1107,31735061538777,continuous working week in the soviet union,,,,university of pittsburgh,6,104,text,archival document
1108,31735061659458,"""southside election rally""",,,,university of pittsburgh,2,161,text,archival document
1109,31735061657627,"socialism, what's in it for you, by a.b. magil",,1946-04,,university of pittsburgh,4,82,text,archival document
1110,31735061655720,"""international black workers congress"" draft proposal",,,,university of pittsburgh,13,5,text,archival document
1111,31735067911267,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-07-16,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1112,31735061658690,"""americans of foreign birth in the war program for victory"", by hon. earl g. harrison",,,,university of pittsburgh,3,65,text,archival document
1113,31735061539171,"the twenty-one conditions of admission into the communist international, by o. piatnitsky,",,1934-02,,university of pittsburgh,7,6,text,archival document
1114,31735067913107,mine-mill union; mine mill union; sindicato; union,,,1965-04,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1115,31735047449453,"wayne state university twenty-first annual north american labor history conference program,",,1999-10,,university of pittsburgh,37,40,text,archival document
1116,31735066228044,"""let freedom ring for earl browder"", by carl ross,",,1942-02,,university of pittsburgh,2,97,text,archival document
1117,31735047451723,"""fight for $15 and a union"" flyer",,,,university of pittsburgh,38,16,text,archival document
1118,31735061540864,"""beyond deterrence"", a series of studies",,,,university of pittsburgh,12,15,text,archival document
1119,31735058194212,platform of the citizens/consumer party as adopted at party convention,,1980-04,,university of pittsburgh,1,195,text,archival document
1120,31735061539643,"""the counter-revolutionary forces in the october events in hungary""",,,,university of pittsburgh,7,64,text,archival document
1121,31735061657114,"the people's case, the story of the iwo, by albert e. kahn,",,1951,,university of pittsburgh,2,56,text,archival document
1122,31735047449107,"""your dues"" united automobile, aerospace, and agricultural implement workers of america (uaw) booklet,",,1968,,university of pittsburgh,37,64,text,archival document
1123,31735060481995,"stop the mines, the bombs, the war now",,,,university of pittsburgh,14,79,text,archival document
1124,31735061659953,"""youth for victory in 1943"", by max weiss,",,1943-02,,university of pittsburgh,3,34,text,archival document
1125,31735061538223,the mothers bill of rights pamphlet,,,,university of pittsburgh,5,89,text,archival document
1126,31735061540880,flyer from the national organization for an american revolution,,,,university of pittsburgh,8,55,text,archival document
1127,31735061658146,"""what price profits?"", by max weiss,",,1947-04,,university of pittsburgh,3,87,text,archival document
1128,31735061544478,"""a christmas day protest against resumption of atmospheric testing"" flyer,",,1961-12-25,,university of pittsburgh,11,157,text,archival document
1129,31735061656900,"""the 13th juror, the inside story of my trial, a dramatic revelation"", by steve nelson",,,,university of pittsburgh,2,41,text,archival document
1130,31735060482449,newsletter to members of slp and sdp,,,,university of pittsburgh,14,71,text,archival document
1131,31735066227848,"the american struggle for peace,",,1952,,university of pittsburgh,1,147,text,archival document
1132,31735061657759,"united we stand for peace and socialism, by gil green,",,1935,,university of pittsburgh,2,133,text,archival document
1133,31735061538793,"the hearst worker,",,1935-01,,university of pittsburgh,6,55,text,archival document
1134,31735061543645,"pocket library of socialism, no. 39, ""socialism and the organized labor movement"", by may wood simmons",,,,university of pittsburgh,10,85,text,archival document
1135,31735061660001,"""how to fight high prices"", by louise mitchell,",,1947-11,,university of pittsburgh,3,63,text,archival document
1136,31735061658674,"""the truth about the mta"", by daniel b. schirmer",,,,university of pittsburgh,3,100,text,archival document
1137,31735067911283,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-06-18,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1138,31735061586966,"punchin' out with the mill hunk herald,",,,,university of pittsburgh,6,79,text,archival document
1139,31735061540989,"""n.a.c.l.a. research methodology guide""",,,,university of pittsburgh,8,80,text,archival document
1140,31735061658229,"""heroines"", by sasha small",,,,university of pittsburgh,3,85,text,archival document
1141,31735061656231,"selections from war without violence, by krishnalal shridharani,",,1939,,university of pittsburgh,1,175,text,archival document
1142,31735061540518,"flyer for ""boycott ge products until general electric gets out of the nuclear business""",,,,university of pittsburgh,8,73,text,archival document
1143,31735061659649,"""reaction beats its war drums"", by william z. foster,",,1946-05,,university of pittsburgh,3,54,text,archival document
1144,31735061539361,"""l'heure de la france a sonne"", by andre marty,",,1943,,university of pittsburgh,7,74,text,archival document
1145,31735061657650,"burlington dynamite plot, by walt pickard",,,,university of pittsburgh,2,88,text,archival document
1146,31735061657437,"the people vs. mccarthyism, the case against the mccarran act, by john abt",,,,university of pittsburgh,2,46,text,archival document
1147,31735061539106,"socialism marches on in the soviet union, by james b. turner,",,1937,,university of pittsburgh,7,19,text,archival document
1148,31735061539635,"what i saw in the soviet union today, by george morris,",,1959-08,,university of pittsburgh,7,40,text,archival document
1149,31735061657304,"""the persecution of oleta o'connor yates""",,,,university of pittsburgh,2,30,text,archival document
1150,31735067911523,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-06-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1151,31735061657163,why did they fire my teacher?,,,,university of pittsburgh,2,74,text,archival document
1152,31735061539452,"anti-fascist italy speaks for a government of peace and freedom in italy!, appeal of the ""italian national front"" at the underground conference in milan,",,1942-12,,university of pittsburgh,7,15,text,archival document
1153,31735047451533,"""unknown secrets: art and the rosenberg era"" mail order",,,,university of pittsburgh,37,167,text,archival document
1154,31735061538033,"automation and labor, by william kashtan,",,1964-10,,university of pittsburgh,6,25,text,archival document
