id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
9975917793406236,"Liberté de la presse confisquée a la Martinique au profit des propriétaires d'esclaves, ou, Requête a M. le Ministre de la marine et des colonies sur cette confiscation: suivie de la lettre a M. Duval-Dailly, ex-gouverneur de la Martinique",,Requête a M. le Ministre de la marine et des colonies sur cette confiscation,,,Paris,"Ebrard, libraire",1844,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (32 p.) ; cm.,,,Freedom of the press|||Slaveholders|||Slavery|||Civilization|||Colonies|||Administration|||Politics and government,,France|||Martinique|||America,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2669200100&source=library&userGroupName=upitt_main
9975917823406236,Notions sur la culture des terres basses dans la Guiane et sur la cessation de l'esclavage dans ces contrées,,,,,Paris,"Impr. de F. Buisson, imprimeur-libraire",1798],,,,monographic,,French,text,electronic|||electronic resource|||remote,"1 online resource ([2], 106 p.) ; 21 cm.",Early works to 1800,,Agriculture|||Economic aspects|||Slavery|||Economic conditions|||Colonies,,French Guiana|||Guiana|||France,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2669700100&source=library&userGroupName=upitt_main
9975917833406236,"Recueil de pièces envoyées ou lues jusqu'au 5 décembre 1791, à l'Assemblée nationale et au roi",,,,,Paris,Impr. Nationale,1791,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (40 p.) ; cm.,Early works to 1800|||biography,,"Slavery|||Politics and government|||History|||Colonies|||Administration|||Brissot de Warville, J.-P. (Jacques-Pierre) 1754-1793","To 1791|||1791-1804|||Revolution, 1791-1804",France|||Haiti,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2669800100&source=library&userGroupName=upitt_main
9975917873406236,"Observations de M. de Cocherel, député de Saint-Domingue, à L'Assemblée Nationale, sur le mémoire du Ministre de la Marine, renvoyé au Comité des douze",,,,,Paris,Clousier?,1790?],,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (11 p.) ; 22 cm.,Early works to 1800,,Racially mixed people|||Blacks|||Legal status|||History,To 1791,"West Indies, French|||West Indies|||Haiti",,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2670300100&source=library&userGroupName=upitt_main
9975917913406236,Reflexions sur la colonie françoise de la Guyane,,Reflexions sur la colonie franca̧ise de la Guyane,,,Paris,s.n.],1788,,,,monographic,,French,text,electronic|||electronic resource|||remote,"1 online resource ([5], 52, [1] p.) ; 21 cm.",bibliography,,Slavery|||History|||Colonization,To 1814,French Guiana,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2670800100&source=library&userGroupName=upitt_main
9975918033406236,"Lettre à Messieurs Benjamin Constant et Manuel, membres de la Chambre des Députés, en réponse à quelques passages des discours quils ont prononcés sur la traite des noirs, dans la séance du 27 juin 1821",,,,,Paris,"Chez Ladvocat, libraire",1821,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (26 p.) ; 21 cm.,bibliography|||letter,,Slave trade|||Slavery,,France|||Haiti,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SA2B2674100100&source=library&userGroupName=upitt_main
9975918803406236,"Campaña parlamentaria: colección de proposiciones presentadas y discursos pronunciados en las Córtes españolas de 1872-73 por la diputación radical de Puerto-Rico, Una",,,,,Madrid,M.G. Hernandez,1873,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,"1 online resource (395, [3] p.)",,,Slavery|||Politics and government|||Colonies|||Administration,,Puerto Rico|||Spain,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19003200800&source=library&userGroupName=upitt_main
9975919073406236,"Adresse de la Société des amis des noirs, à l'Assemblée nationale, à toutes les villes de commerce, à toutes les manufactures, aux colonies, à toutes les sociétés des amis de la constitition",,,,,Paris,Desenne,1791,,,"Seconde éd., rev. et corr.",monographic,,French,text,electronic|||electronic resource|||remote,"1 online resource (xxviij, [3]-318 p.)",bibliography,,Blacks|||Slavery|||Commerce|||Colonies|||History|||Politics and government|||Administration,"Revolution, 1791-1804|||1791-1804",France|||Haiti,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A6235500&source=library&userGroupName=upitt_main
9975919133406236,"Brazilian slave trade, 1838",,,,,Norwich,Josiah Fletcher,[1839?],,,,monographic,,English,text,electronic|||electronic resource|||remote,1 online resource (3 p.),,,Slave trade|||Slavery|||Slaveholders|||Slave traders,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM00005286200&source=library&userGroupName=upitt_main
9975919163406236,"Réponses aux objections élevées contre le système colonial aux Antilles, respectueusements soumises auec autorités constitutionnelles",,,,,Paris,Grimbert,1825,,,,monographic,,French,text,electronic|||electronic resource|||remote,"1 online resource (x, 520 p., 1 leaf)",biography,,"African Americans|||Blacks|||Slavery|||Politics and government|||Sir Buxton, Thomas Fowell 1786-1845",1804-,West Indies|||Haiti,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2643500&source=library&userGroupName=upitt_main
9975919183406236,"Ley y reglamento de la abolicion de la esclavitud de 13 de febrero de 1880: Publicada en la Gaceta de la Habana en 8 de mayo del mismo año, con las modificaciones introducidas por el gobierno supremo",,,,,Habana,Imprenta del gobierno y capitania general por S.M.,1880,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,1 online resource (35 p.),government publication,,Slavery,,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A1030600&source=library&userGroupName=upitt_main
9975919223406236,"esclavitud de los negros y la prensa madrileña, La",,,,,Madrid,Est. tip. de T. Fortanet,1870,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,"1 online resource (40, [1] p.)",,,Slavery,,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A3263600&source=library&userGroupName=upitt_main
9975919253406236,"island of Cuba: its resources, progress, and prospects, considered in relation especially to the influence of its prosperity on the interests of the British West India colonies, The",,,,,London,Partridge & Oakey,1853,,,,monographic,,English,text,electronic|||electronic resource|||remote,"1 online resource (xxiv, 252 p.)",,,Slavery|||Slave trade,,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2018500&source=library&userGroupName=upitt_main
9975919263406236,"Capitain Johan Stedmans dagbok ofwer sina falttag i Surinam, jamte beskrifning om detta nybygges inwanare och ofriga markwardigheter Sammandrag",,,,,Stockholm,Tryckt i Kongl. Ordens boktryckeriet hos J. Pfeiffer,1800,,,,monographic,,Swedish,text,electronic|||electronic resource|||remote,"1 online resource (306, [14] p.)",,,Slavery|||Indians of South America|||Description and travel|||History,To 1814,Guiana|||Suriname,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A4165800&source=library&userGroupName=upitt_main
9975919303406236,"Beitrage zur naheren kenntniss des kaiserthums Brasilien nebst einer schilderung der neuen colonie Leopoldina, und der wichtigsten erwerbzweige fur europaische ansiedler, so wie auch einer darstellung der ursachen, wodurch mehrere ansiedelungen missgluckten",,,,,Frankfurt am Main,J.D. Sauerlander,1824,,,,monographic,,German,text,electronic|||electronic resource|||remote,"1 online resource (xii, 170 p., 1 leaf)",,,Slavery|||Description and travel,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A5616400&source=library&userGroupName=upitt_main
9975919313406236,Question cubaine: l'esclavage et la traité à Cuba,,,,,Paris,Typ. T. et I. Joseph,1876,,,,monographic,,Spanish|||French,text,electronic|||electronic resource|||remote,"1 online resource (x, 30 p.)",bibliography,,Slavery|||Politics and government,1868-1878,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A4186000&source=library&userGroupName=upitt_main
9975919333406236,"Notes sur les guyanes française, hollandaise, anglaise, et sur les Antilles francaises (Cayenne, Surinam, Demerary, la Martinique, la Guadeloupe)",,,,,Paris,Imprimerier royale,1835,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (88 p.),,,Sugar growing|||Slavery|||Economic conditions,,Guadeloupe|||Guiana|||Martinique,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A4191200&source=library&userGroupName=upitt_main
9975919363406236,Regulamento para arrecadação da taxa dos escravos a que se refere o decreto n. 7536 de 15 novembro de 1879,,,,,Rio de Janeiro,Typographia nacional,1879,,,,monographic,,Portuguese,text,electronic|||electronic resource|||remote,1 online resource (8 p.),government publication,,Taxation|||Slavery,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2059700&source=library&userGroupName=upitt_main
9975919383406236,Ley y reglamento sobre abolicion de la esclavitud en Venezuela,,,,,Carácas,Imprenta republicana de E. Ortiz,1854,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,"1 online resource (16, [4] p.)",government publication,,Slavery,,Venezuela,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A4204500&source=library&userGroupName=upitt_main
9975919513406236,Considérations sur l'abolition de l'esclavage et sur la colonisation au Brésil,,Abolition de l'esclavage,,,Paris,Guillaumin et Cie,1876,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (69 p.),,,Slavery|||Emigration and immigration,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A9487900&source=library&userGroupName=upitt_main
9975919533406236,"escravo nos anúncios de jornais brasileiros do século XIX; tentativa de interpretacaõ antropológica, através de anúndios de journais; de característicos de personalidade e de deformacões de corpo de negros ou mesticos, fugidos ou expostos à venda, como escravos, no Brazil do seculo passado, O",,,,,Recife,Imprensa University,1963,,,,monographic,,Portuguese,text,electronic|||electronic resource|||remote,1 online resource (224 p.),,,Slavery|||Blacks,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A9479500&source=library&userGroupName=upitt_main
9975920123406236,"Transatlantic sketches: comprising visits to the most interesting scenes in North and South America, and the West Indies : with notes on Negro slavery and Canadian emigration",,,,,Philadelphia,Key and Biddle,1833,,,,monographic,,English,text,electronic|||electronic resource|||remote,1 online resource (378 p.),,,Slavery|||Justification|||Description and travel,,"West Indies, British|||West Indies|||Cuba|||Guyana|||Great Britain|||South America|||North America",,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=ASPC0005143500&source=library&userGroupName=upitt_main
9975920443406236,"De la Guyane Française, de son état physique, de son agriculture, de son régime intérieur, et du projet de la peupler avec des laboureurs européens, ou, Examen d'un écrit de M. le marquis de Barbé-Marbois, sur le même sujet: suivi de considérations sur le commerce colonial de la France et sur l'administration spéciale de ses colonies",,,,,Paris,Impr. de C.J. Trouvé,1822,,,,monographic,,French,text,electronic|||electronic resource|||remote,"1 online resource (xi, [15]-230 p., 1 l.)",,,"Agriculture|||Slavery|||Economic conditions|||Colonies|||marquis de Barbé-Marbois, François 1745-1837",,French Guiana|||Guiana|||France,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2030700&source=library&userGroupName=upitt_main
9975920463406236,"Rapport sur les questions coloniales, adressé à M. le duc de Broglie, président de la Commission coloniale à la suite d'un voyage fait aux Antilles et aux Guyanes, pendant les années 1838 et 1839",,,,,Paris,Imprimerie royale,"1844, '43",,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (2 v.),,,Slavery|||Colonies,,Guiana|||Great Britain|||France|||West Indies,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A8002701&source=library&userGroupName=upitt_main
9975920523406236,Discurso pronunciado en contra de la esclavitud,,,,,Madrid,Libreria nueva,1870,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,1 online resource (31 p.),,,Slavery,,Puerto Rico|||Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2031100&source=library&userGroupName=upitt_main
9975920533406236,Cuba y Puerto-Rico: Medios de conservar estas dos Antillas en su estado de esplendor,,Cuba y Puerto-Rico,,,Madrid,Impr. de J. Cruzado,1866,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,1 online resource ([3]-157 p.),,,Slavery|||Working class|||Labor movement|||Labor|||Emigration and immigration,,Puerto Rico|||Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2643200&source=library&userGroupName=upitt_main
9975920543406236,"Arrest du Conseil d'Estat du roy: qui subroge la Compagnie des Indes aux droits & pretentions appartenant à la Compagnie de Saint Domingue, tant en France qu'à l'Amerique & autres lieux, avec le privilege exclusif de fournir à l'isle de Saint Domingue trente mille negres tirez de l'estranger. Du 10. septembre 1720",,,,,A Paris,impr. royale,1720],,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (4 p.),,,Slave trade|||Slavery|||Colonies|||Administration|||Compagnie de Saint Domingue.|||Compagnie des Indes.,,Dominican Republic|||Santo Domingo|||France,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2042900&source=library&userGroupName=upitt_main
9975920663406236,"Informe en derecho, sobre que la Compañia de el real assiento de la Gran Bretaña: establecida para la introduccion de esclavos negros, en estas Indias, debe declararse libre, y exempta de la paga de los reales derechos, comprehendidos en el nombre de alcavala, en todos los puertos, y demàs lugares de la tierra adentro de esta America, por lo que toca á las ropas, y mercaderias de sus navios annuales, igualmente, como de sus negros. Y sobre que aunque esto no procediera assi, deben declararse libres de su contribucion los efectos de repressalia, sin que ni en el vno, ni en el otro caso deba Su Magestad hazer rebaja, ni descuento à los asientistas indianos, de la renta annual",,,,,Mexico,J.F. de Ortega Bonilla,1724,,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,1 online resource (127 numb. leaf),,,"Slave trade|||Slavery|||Great Britain. (1713 Mar. 26)|||South Sea Company.|||Treaties, etc",,Latin America|||Africa|||South America|||North America,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2671800&source=library&userGroupName=upitt_main
9975920693406236,"communication from Sir Charles Brisbane ... governor of Saint Vincent, to the House of assembly of that colony: enclosing Lord Bathurst's dispatch of the 9th of July, with the joint reply of the council and assembly ; and a letter depicting the alarm and danger excited by the insurrection in Demerara, A",,,,,London,C.M. Willich,1823,,,,monographic,,English,text,electronic|||electronic resource|||remote,1 online resource (74 p.),,,Slavery,,Saint Vincent|||Saint Vincent and the Grenadines,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2650000&source=library&userGroupName=upitt_main
9975920703406236,"esclavage à Cuba et la révolution d'Espagne, L'",,,,,Paris,E. Dentu,1869,,,2. éd.,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (23 p.),,,Slavery,,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A2649800&source=library&userGroupName=upitt_main
9975920763406236,Brazil viewed through a naval glass: with notes on slavery and the slave trade,,,,,London,"Longman, Brown, Green, and Longmans",1856,,,,monographic,,English,text,electronic|||electronic resource|||remote,"1 online resource (x p., 1 leaf, 236 p.)",,,Slavery|||Description and travel,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A3294900&source=library&userGroupName=upitt_main
9975920833406236,"campaña parlamentaria: coleccion de proposiciones presentadas y discursos pronunciados en las Córtes españolas de 1872-73 por la diputacion radical de Puerto-Rico, Una",,,,,Madrid,Impr. de M.G. Hernandez,1873,1970,1979,,monographic,,Spanish,text,electronic|||electronic resource|||remote,"1 online resource (395, [3] p.)",,,Slavery|||Politics and government|||Colonies|||Administration,,Puerto Rico|||Spain,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A6871200&source=library&userGroupName=upitt_main
9975920913406236,Apuntes sobre los proyectos de abolición de la esclavitud en las islas de Cuba y Puerto Rico,,,,,Madrid,Impr. de la Biblioteca de instrucción y recreo,[1874?],,,,monographic,,Spanish,text,electronic|||electronic resource|||remote,1 online resource (68 p.),,,Slavery,,Puerto Rico|||Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=SSM000A7538000&source=library&userGroupName=upitt_main
9975921333406236,Ensayo politico sobre la isla de Cuba,Essai politique sur l'île de Cuba. Spanish,,,,Paris,En Casa de J. Renouard,1827,,,,monographic,,Spanish|||French,text,electronic|||electronic resource|||remote,"1 online resource (xxxii, 361 p., [1] folded leaf of plates)",bibliography,,Slavery|||Description and travel,,Latin America|||West Indies|||Cuba|||South America|||North America,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010241000500&source=library&userGroupName=upitt_main
9975921353406236,Travels in Brazil by Henry Koster in the years from 1809 to 1815,,,,,Philadelphia,M. Carey & Son,1817,,,,monographic,,English,text,electronic|||electronic resource|||remote,1 online resource (2 v.),bibliography,,Slavery|||Description and travel,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010214500201&source=library&userGroupName=upitt_main
9975923713406236,"Ethiope resgatado, empenhado, sustentado, corregido, instruido, e libertado: discurso theologico-juridico, em que se propoem o modo de comerciar, haver, e possuir validamente, quanto a hum, e outro foro, os pretos cativos africanos, e as principaes obrigações, que correm a quem delles se servir : consagrado a' Santissima Virgem Maria Nossa Senhora",,,,,Lisboa,Na officina patriarcal de Francisco Luiz Ameno,1758,,,,monographic,,Portuguese,text,electronic|||electronic resource|||remote,1 online resource (367 p.),,,Slave trade|||Slavery|||Justification|||Social conditions,,Brazil|||Africa|||Portugal,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010072801000&source=library&userGroupName=upitt_main
9975924443406236,"particular account of the commencement and progress of the insurrection of the Negroes in St. Domingo, which began in August last: being a translation of the speech made to the National Assembly, the 3d of November 1791, by the deputies from the General Assembly of the French part of St. Domingo, A","Discours fait à l'Assemblée nationale, le 3 novembre 1791. English",,,,London],Printed by order of the National Assembly,1792,,,,monographic,,French|||English,text,electronic|||electronic resource|||remote,1 online resource (36 p.),,,"Slavery|||Insurrections, etc|||History","Revolution, 1791-1804",Haiti,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010150301000&source=library&userGroupName=upitt_main
9975924703406236,"cruel nature and injurious effects of the foreign slave trade: represented in a letter addressed to the Right Hon. Lord Brougham and Vaux, The",,,,,England?,s.n.],1836,,,,monographic,,English,text,electronic|||electronic resource|||remote,1 online resource (40 p.),,,Slave trade|||Slavery,,Brazil|||United States,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010275201500&source=library&userGroupName=upitt_main
9975926833406236,"Cri des colons contre un ouvrage de M. l'Evêque et Senateur Grégoire, ayant pour titre De la littérature des nègres', ou, Réfutation des inculpations calomnieuses faites aux colons part l'auteur, et par les autres philosophes négrophiles, tels que Raynal, Valmont de Bomare, etc: Conduite atroce des nègres et des mulâtres qui ont joué les premiers rôles dans les scènes tragiques de S. Domingue, et dont l'évêque Grégoire préconise les qualités morales et sociales. Dissertation sur l'esclavage",,Réfutation des inculpations calomnieuses faites aux colons par l'auteur,,,Paris,Chez les marchands de nouveautés,1810,,,,monographic,,French,text,electronic|||electronic resource|||remote,1 online resource (312 p.),,,"Blacks|||Slavery|||Grégoire, Henri 1750-1831|||De la littérature des nègres",,Dominican Republic,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010199502400&source=library&userGroupName=upitt_main
9975929163406236,Ensayo político sobre la isla de Cuba,Essai politique sur l'île de Cuba. Spanish,,,,Paris,Lecointe y Lasserre,1840,,,Nueva ed.,monographic,,Spanish|||French,text,electronic|||electronic resource|||remote,"1 online resource (2 p. l., xxxii, 361, [2] p., plates)",bibliography,,Slavery|||Description and travel,,Latin America|||West Indies|||Cuba|||South America|||North America,,,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/sas/infomark.do?docType=ECCO&contentSet=ECCO&type=getFullCitation&tabID=T001&prodId=SAS&version=1.0&docLevel=TEXT_GRAPHICS&resultListType=RESULT_LIST&bookId=19010290901200&source=library&userGroupName=upitt_main
