,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
139,9915779613406236,PQ 67: Pražské quadriennale jevištního výtvarnictví a divadelní architektury = Quadriennale de Prague de décors et d'architecture théâtraux = Prague quadriennial of theatre design and architecture,,PQ šedesát sedm,,"Prague Quadrennial (1967)|||Ptáčková, Věra.|||Jindra, Vladimír.|||Divadelní ústav (Prague, Czech Republic)",Praha,Divadelní ústav],1967,,,,,monographic,cze|||fre|||eng,text,print,"336 p., [80] p. of plates : ill. ; 21 cm.",,,Theaters|||Stage-setting and scenery|||Exhibitions|||Set designers|||Biography|||Costume design,,,,,,18477889,
140,9915780563406236,"Edward Gordon Craig, 1872-1966",,,"Nash, George.",,London,H.M.S.O.,1967,,,,,monographic,eng,text,print,"[2], 30 p. front., 36 plates (incl. ports., facsims.) 25 cm.",,,"Craig, Edward Gordon 1872-1966",,,,,68030057 //r86,00449601,
141,9915830063406236,Kleine Bauhaus-Fibel: Geschichte u. Wirken d. Bauhauses 1919-1933 : mit Beisp. aus d. Sammlung d. Bauhaus-Archivs,,,"Wingler, Hans Maria.",,Berlin,Bauhaus-Archiv,1974,,,,,monographic,ger,text,print,80 p. : ill. ; 20 x 21 cm.,bibliography|||biography,,History|||Bauhaus.|||Bauhaus-Archiv,,,,,75544773 //r94,ocm02302996|||02302996,
142,9915835093406236,"Simon's directory of theatrical materials, services & information / Bernard Simon, editor",,,,"Simon, Bernard (ed)",New York,Package Publicity Service,1970,,,,4th ed.,monographic,eng,text,print,320 p.,,,Theater|||Directories|||Drama|||Bibliography,,United States,,,,06135411,
143,9915835103406236,"Simon's directory of theatrical materials, services & information / Bernard Simon, editor",,,,"Simon, Bernard (ed)",New York,Package Publicity Service,1975,,,,5th ed.,monographic,eng,text,print,388 p. ; 23 cm.,directory,,Theater|||Directories|||Drama|||Bibliography,,United States,,,,02190686,
144,9916220633406236,"Выставка художника А.Я. Головина: эскизы декораций и костюмов к спектаклю ""Маскарад""",,,,"Merkina, S. I︠A︡.|||Меркина, С. Я.",Moskva|||Praga|||Москва ;,"[s.n.]|||[s.n.],",1983,,,,,monographic,rus|||eng,text,print,1 v. (unpaged) : col. ill. ; 21 x 23 cm.,bibliography,,"Exhibitions|||Pictorial works|||Golovin, Aleksandr I︠A︡kovlevich 1863-1930|||Lermontov, Mikhail I︠U︡rʹevich 1814-1841|||Головин, Александр Яковлевич 1863-1930|||Лермонтов, Михаил Юрьевич 1814-1841|||Maskarad|||Маскарад",,e-ur-ru,,,,35158202,
145,9916280103406236,Great movie graphics,,,,Rockport Publishers,"Rockport, Mass|||Cincinnati, Ohio",Rockport Publishers|||distributed by North Light Books,c1995,1995,,,,monographic,eng,text,print,119 p. : col. ill. ; 31 cm.,,,Film posters|||Design|||Commercial art|||Motion pictures|||Marketing,,,,1564961788 :,,34648415,
146,9916747573406236,Selected plays: including The rainmaker,Plays. Selections,,"Nash, N. Richard.",,New York,Greenhouse and Kirby,c1996,1996,,,1st ed.,monographic,eng,text,print,524 p. ; 26 cm.,,,,,,,1888825014 ‡q (hardcover : alk. paper)|||1888825022 ‡q (pbk. : alk. paper),96005293,,
147,9917095443406236,"Boo, to my friends",,,"Laye, Evelyn.",,London],Hurst & Blackett,[1958],1958,,,,monographic,eng,text,print,180 p. illus. 22 cm.,biography,,Actresses,,England,,,59019627 /L,04746545,
148,9917095903406236,"grand experience: a drama in five acts, containing a description of Wilmington's Grand Opera House & Masonic Temple, a Victorian building in the Second Empire style, and a history of the many parts it has played in the Delaware community for more than a century, The",,,"Young, Toni.",Grand Opera House,"Watkins Glen, N.Y",Published by the American Life Foundation for the Grand Opera House,1976,,,,1st ed.,monographic,eng,text,print,196 p. : ill. ; 28 cm.,,,Wilmington (Del.). Grand Opera House and Masonic Temple.,,n-us-de,,0892570121,77362428 /MN/r86,03120344,
149,9917095943406236,"mighty music box: the golden age of musical radio, The",,,"DeLong, Thomas A.",,"Los Angeles, Ca",Amber Crest Books,c1980,1980,,,,monographic,eng,text,print,"xii, 335 p., [20] leaves of plates : ill. ; 23 cm.",bibliography,,Radio and music|||Music|||History and criticism,,United States|||n-us---,,086533000X :,77094433 /MN/r86,06914309,
150,9917400563406236,"Crime scenes: movie poster art of the film noir : the classic period, 1941-1959",,Lawrence Bassoff Collection presents Crime scenes,"Bassoff, Lawrence.",,"Beverly Hills, CA",L. Bassoff Collection,c1997,1997,,,,monographic,eng,text,print,159 p. : ill. (chiefly col.) ; 28 x 36 cm.,Catalogs|||bibliography,,Film posters|||Film noir|||History and criticism,,United States|||n-us---,,1886310114,97093804,38344593,
151,9918038523406236,"art of the Broadway poster, The",,,"Hearn, Michael Patrick.",,New York,Ballantine Books,1980,,,,1st ed.,monographic,eng,text,print,95 p. : ill. (some col.) ; 30 cm.,,,"Posters, American|||Theater",,,,0345284232 ‡q (pbk.) : #c $10.95,80066553,07128325,
152,9918734113406236,Rudolf Laban: an extraordinary life,,,"Preston-Dunlop, Valerie.",,London,Dance Books,1998,,,,,monographic,eng,text,print,"xiv, 306 p. : ill. ; 24 cm.",Biography|||bibliography,,"Criticism and interpretation|||Choreographers|||Modern dance|||History|||Laban, Rudolf von 1879-1958",,Hungary,,,,39879301,
153,9918734133406236,Ninette de Valois: idealist without illusions,,,"Walker, Kathrine Sorley.","De Valois, Ninette, 1898-2001",London,Dance Books,1998,,,,,monographic,eng,text,print,"x, 373 p. : ill. ; 24 cm.",bibliography|||biography,,"Dancers|||De Valois, Ninette 1898-2001",,,,1852730617,,,
154,9919094863406236,"theater posters of James McMullan, The",,,"McMullan, James, 1934-","Gersten, Bernard.|||Lincoln Center Theater (New York, N.Y.)",New York,Penguin Studio,1998,,,,,monographic,eng,text,print,"ix, 126 p. : col. ill. ; 35 cm.",,"""From Arcadia and Carousel to Six Degrees of Separation, McMullan's posters offer a unique view of contemporary American theater. Brought together for the first time in print are thirty-six posters, almost all of them commissioned by New York's Lincoln Center Theater, each in a beautiful full-page reproduction and accompanied by numerous studies and related works. Here too are the powerful personalities of the theater world - Wole Soyinka. John Guare, Liv Ullmann, Patti LuPone, and Mike Nichols, among others - in revealing behind-the-scenes accounts by McMullan."" ""McMullan himself gives the story behind each poster featured in the book - why it worked or why he was unsatisfied, who loved it and who wanted it changed. In addition, many sketches, reference photographs, and alternative versions provide a fascinating glimpse into the artist's creative process.""--BOOK JACKET.","Theatrical posters, American|||McMullan, James 1934-",,,,0670876836,98029958,ocm39443061,
155,9919264643406236,Follow up: how creative production translatd a point of view about television into an important success story,,,,"Columbia Broadcasting System, inc",New York?,,1952],1952,,,,monographic,eng,text,print,unpaged. illus. 24 cm.,,,Television broadcasting,,,,,52002473,02588110,
156,9919279553406236,New theatres in Britain,,,"Bentham, Frederick.",,London,Rank Strand Electric,1970,,,,,monographic,eng,text,print,"136 p. : ill., plans ; 22 cm.",,,Theater architecture,,Great Britain,,,,02342091,
157,9919282893406236,"Gilbert and Sullivan, their lives and times",Gilbert and Sullivan and their world,,"Baily, Leslie.",,"Harmondsworth, Eng|||New York",Penguin Books,"1979, c1973",1979,,,,monographic,eng,text,print,119 [1] p. : ill. ; 24 cm.,bibliography|||biography,,"Dramatists, English|||Composers|||Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",19th century,England,,0140051066,78016312 /MN/r853,04056065,
158,9919283203406236,Here's a how-de-do: my life in Gilbert & Sullivan,,,"Green, Martyn, 1899-1975",,New York,Norton,[1952],1952,,,[1st ed.],monographic,eng,text,print,283 p. illus. 22 cm.,Biography|||Correspondence,,Musicians|||D'Oyly Carte Opera Company.,,,,,52012462,00884247,
159,9934623713406236,"Ciba collection of medical illustrations, The",,,"Netter, Frank H. (Frank Henry), 1906-1991",Ciba Pharmaceutical Company|||Ciba Pharmaceutical Products,"Summit, N.J",Ciba Pharmaceutical Products,©1953-,1953/9999,,,,monographic,eng,text,print|||unmediated|||volume,volumes : illustrations,Atlas|||Atlases|||Pictorial works|||bibliography|||text,,Human physiology|||Pathology|||Medicine|||Human anatomy|||Anatomy|||Tıp Fakültesi Kütüphanesi.,,,,0914168010|||9780914168010,53002151,ocm09463163,
160,996820673406236,"rise and fall of the matinée idol: past deities of stage and screen, their roles, their magic, and their worshippers, The",,,"Curtis, Anthony, 1926-2014",,New York,St. Martins Press,[1974],1974,,,,monographic,eng,text,print,215 p. illus. 26 cm.,biography,,Theater|||History|||Motion pictures|||Actors|||Biography,,,,,73086600 //r88,00936517,
161,996824203406236,From under my hat,,,"Hopper, Hedda, 1885-1966",,"Garden City, N.Y",Doubleday,1952,,,,[1st ed.],monographic,eng,text,print,311 p. 22 cm.,,,Motion pictures,,,,,52010394 //r882,01080251,
162,996824593406236,"actor prepares, An",Rabota aktera nad soboī. English,,"Stanislavsky, Konstantin, 1863-1938","Hapgood, Elizabeth Reynolds (tr)",New York,"Theatre Arts, inc.",1936,,,,,monographic,eng|||rus,text,print,"3 p. l., 295 p. 23 cm.",,,Acting,,,,,36033384 //r42,01090036,
163,996824693406236,Katharine Hepburn,,,"Marill, Alvin H.",,New York,Galahad Books,[1974] c1973,1974/1973,,,,monographic,eng,text,print,160 p. : ill. ; 22 cm.,bibliography|||biography,,"Hepburn, Katharine 1907-2003",,,,0883651661 :,73090219 //r85,01093234,
164,996825103406236,"theatre--advancing, The",,,"Craig, Edward Gordon, 1872-1966",,Boston,"Little, Brown, and Company",1919,,,,,monographic,eng,text,print,"vii, 298 p. illus. 21 cm.",,,Theater,,,,,19015601,01118513,
165,996826063406236,Act one: an autobiography,,,"Hart, Moss, 1904-1961",,New York,Random House,[1959],1959,,,,monographic,eng,text,print,444 p. 24 cm.,biography,"The author, a successful playwright, recounts his lifelong involvement in the theater.","Dramatists, American|||Hart, Moss 1904-1961",20th century,,,,59010813 /L/r76,01175414,
166,996826133406236,"Life among the playwrights: being mostly the story of the Playwrights Producing Company, inc",,,"Wharton, John Franklin, 1894-",,New York,Quadrangle/New York Times Book Co.,[1974],1974,,,,monographic,eng,text,print,"viii, 336 p. : ill. ; 24 cm.",,,Playwrights Producing Company.,,n-us---,,0812904427 :,73089269,01175750,
167,996826963406236,"world is square, The",,,"Gingold, Hermione, 1897-1987",,New York,Athene Press,[1958],1958,,,,monographic,eng,text,print,66 p. illus. 20 cm.,Biography,,"Actresses|||Gingold, Hermione 1897-1987",,,,,58059545 /L,01219072,
168,996827753406236,"Bulls, balls, bicycles & actors",,,"Bickford, Charles, 1891-1967",,New York,P.S. Eriksson,[1965],1965,,,,monographic,eng,text,print,336 p. 22 cm.,bibliography|||biography,,"Bickford, Charles",,,,,65024211,01276399,
169,996828053406236,Tragedy,,,"McCollom, William G.",,New York,Macmillan,1957,,,,,monographic,eng,text,print,"ix, 254 p. 22 cm.",,,Tragedy,,,,,57010476 /L,01294027,
170,996828133406236,"playwright as thinker: a study of drama in modern times, The",,,"Bentley, Eric, 1916-2020",,New York City,Reynal & Hitchcock,[1946],1946,,,,monographic,eng,text,print,"viii p., 1 l., 382 p. 22 cm.",,,Drama|||History and criticism,19th century|||20th century,,,,46004867,01297261,
171,996828363406236,Dear Josephine: the theatrical career of Josephine Hull,,,"Carson, William Glasgow Bruce, 1891-",,Norman,University of Oklahoma Press,[1963],1963,,,[1st ed.],monographic,eng,text,print,313 p. illus. 23 cm.,bibliography|||biography,,"Hull, Josephine (Sherwood)|||Hull, Shelley V",,,,,63009958 /L,01313298,
172,996829443406236,"Derwent story: my first fifty years in the theatre in England and America, The",,,"Derwent, Clarence, 1884-",,New York,H. Schuman,[1953],1953,,,,monographic,eng,text,print,304 p. illus. 25 cm.,biography,,Actors,,,,,53010367,01368505,
173,996829673406236,"selective index to Theatre magazine, A",Theatre magazine. (Indexes),,,"Cornyn, Stan.",New York,Scarecrow Press,1964,,,,,monographic,eng,text,print,289 p. 22 cm.,bibliography,,Theater|||Periodicals,,New York (State)|||New York|||n-us-ny,,,64011778,01387781,
174,996830043406236,"History of the Russian theatre, seventeenth through nineteenth century",,,"Varneke, Boris Vasilʹevich, 1874-","American Council of Learned Societies Devoted to Humanistic Studies, Russian Translation Project.",New York,Macmillan,1951,,,,,monographic,eng|||rus,text,print,"xii, 459 p. 22 cm.",,,Theater|||History,,Russia,,,51002057,01412011,
175,996831383406236,"masterpieces of modern drama: abridged in narrative with dialogue of the great scenes, The",,,,"Pierce, John Alexander (ed)|||Matthews, Brander, 1852-1929","Garden City, N.Y","Doubleday, Page & company",1915,,,,,monographic,eng,text,print,"2 v. fronts., plates. 22 cm.",,,Drama|||History and criticism|||Collections,19th century,,,,16000692,01508299,
176,996832293406236,Directing the play: a source book of stagecraft,,,,"Cole, Toby, 1916- (ed)|||Chinoy, Helen Krich (joint ed)",Indianapolis,Bobbs-Merrill,[1953],1953,,,[1st ed.],monographic,eng,text,print,341 p. illus. 23 cm.,bibliography,,Theater|||Production and direction,,,,,53005851 /L,01575875,
177,996833133406236,"restoration theatre, The",,,"Summers, Montague, 1880-1948","Gould, Robert, -1709?",New York,The Macmillan Company,1934,,,,,monographic,eng,text,print,"xxi, 352 p. XXIV pl. (incl. front., ports., plan, facsims.) 24 cm.",,,Theater|||History|||English drama|||History and criticism,"Restoration, 1660-1700",England,,,35002333,01655100,
178,996833243406236,Understanding drama,,,,"Brooks, Cleanth, 1906-1994 (ed)|||Heilman, Robert Bechtold, 1906-2004 (joint ed)",New York,H. Holt and Company,[1945],1945,,,,monographic,eng,text,print,"xi, 515 p. 22 cm.",,,Drama|||History and criticism|||Collections,,,,,45006030,01665399,
179,996833453406236,Stage to screen: theatrical method from Garrick to Griffith,,,"Vardac, A. Nicholas.",,Cambridge,Harvard University Press,1949,,,,,monographic,eng,text,print,"xxvi, 283 p. illus. 24 cm.",bibliography,,Motion pictures|||History|||Theater,,,,,49011539 //r88,01679733,
180,996834173406236,"way of the drama: a study of dramatic forms and moods, The",,,"Carpenter, Bruce.",,New York,"Prentice-Hall, inc.",1929,,,,,monographic,eng,text,print,"xiii p., 1 l., 263 p. 19 cm.",bibliography,,Drama|||History and criticism|||Theater,,,,,29020832,01743480,
181,996834963406236,First nights and footlights,,,"Baxter, Arthur Beverley, 1891-1964",,London,Hutchinson,1955,,,,,monographic,eng,text,print,256 p.,,,Theater|||Drama|||History and criticism,,England|||London,,,,01847075,
182,996835383406236,Professional & literary memoirs,,,"Dibdin, Charles, 1768-1833",,London,Society for Theatre Research,1956,,,,,monographic,eng,text,print,"x, 175 p. port., map, facsims., geneal. table. 22 cm.",biography,,Theater|||History,,England|||London,,,56058313,01873796,
183,996835613406236,How's your second act?: Notes on the art of production,,,"Hopkins, Arthur Melancthon, 1878-",,"New York, Los Angeles","S. French; London, S. French, ltd.",1931,,,,,monographic,eng,text,print,"ix, 43 p. 21 cm.",,,Drama|||Technique,,,,,31028232,01892512,
184,996835943406236,Exits and entrances,,,"Moore, Eva, 1870-",,London,"Chapman & Hall, ltd.",1923,,,,,monographic,eng,text,print,"vii, [1], 259 p. front., ports. 23 cm.",Biography,,"Actors|||Esmond, H. V. (Henry V.) 1869-1922",,,,,24001007,01907671,
185,996836613406236,"growth and nature of drama, The",,,"Clarke, Ronald F",,Cambridge,University Press,1965,,,,,monographic,eng,text,print,"70, [1] p. illus. 25 cm.",,,Drama|||History and criticism,,,,,64021533,01933558,
186,996836923406236,"London theatre 1811-1866: selections from the diary of Henry Crabb Robinson, The",,,"Robinson, Henry Crabb, 1775-1867","Brown, Eluned (ed)|||Society for Theatre Research",London,Society for Theatre Research,1966,,,,,monographic,eng,text,print,227 p. 22 cm.,biography,,Theater,,England|||London,,,66068261,01938854,
187,996838223406236,"Richard Teschner (1879-1948): Puppenspieler, sezessionistischer Künstler",,,,"Mayerhöfer, Josef (ed)|||Österreichische Nationalbibliothek, Theatersammlung.",Wien,Österr. Nationalbibliothek,1970,,,,,monographic,ger,text,print,48 p. 21 cm.,bibliography,,"Teschner, Richard 1879-1948",,,,,73543554,02014855,
188,996849883406236,"theatres of London, The",,,"Mander, Raymond.|||Mitchenson, Joe.",,London,Hart-Davis,1963,,,,"[2d ed., rev.]",monographic,eng,text,print,292 p. illus. 22 cm.,,,Theaters,,England|||London|||e-uk-en,,,64006934 //r853,03518508,
189,996850703406236,Curtains; selections from the drama criticism and related writings,,,"Tynan, Kenneth, 1927-1980",,New York,Atheneum,1961,,,,[1st ed.],monographic,eng,text,print,495 p. 25 cm.,,,Theater,,England|||New York (State)|||New York|||Europe|||e------|||e-uk-en|||n-us-ny,,,61006377 /L,03651961,
190,996850813406236,"theory of the theatre and other principles of dramatic criticism: consolidated edition, including The theory of the theatre, Studies in stagecraft, Problems of the playwright, Seen on the stage, The",,,"Hamilton, Clayton Meeker, 1881-1946",,New York,H. Holt and company,1939,,,,,monographic,eng,text,print,"xviii, 481 p. 25 cm.",,,Theater|||Drama|||History and criticism|||Dramatic criticism,,,,,39006957,03671877,
191,996852023406236,"How to break into motion pictures, television, commercials, and modeling",,,"Blanchard, Nina.",,"Garden City, N.Y",Doubleday,1978,,,,1st ed.,monographic,eng,text,print,"240 p., [8] leaves of plates : ill. ; 22 cm.",bibliography,,Motion pictures|||Vocational guidance|||Television|||Models (Persons),,,,0385141092 :,77014890 //r84,03913835,
192,996853803406236,"Diaghilev and Russian stage designers: a loan exhibition of stage and costume designs from the collection of Mr. and Mrs. N. Lobanov-Rostovsky, circulated by the International Exhibitions Foundation, Washington, D.C., 1972-1974",,,,International Exhibitions Foundation,Washington,The Foundation,c1972,1972,,,,monographic,eng,text,print,64 p. : ill. ; 29 cm.,bibliography|||biography,,"Theaters|||Stage-setting and scenery|||Exhibitions|||Costume|||Set designers|||Biography|||Lobanov-Rostovsky, Nikita D|||Diaghilev, Serge 1872-1929",,Soviet Union|||e-ur---,,,71185339 //r862,04506066,
193,996855893406236,"American theatre: a sum of its parts, The",,,,"American College Theatre Festival (1st : 1969 : Washington,D.C)|||Symposium: The American Theatre--A cultural Process.",New York|||Hollywood,"Samuel French, Inc.",[1971],1971,,,,monographic,eng,text,print,"x, 431 p. : ill. ; 22 cm.",,,Theater,,United States,,,,05167042,
194,996856763406236,Storia del teatro drammatico,,,"Amico, Silvio d', 1887-",,Milano-Roma,Rizzoli & c.,[1939] -,1939/9999,,,,monographic,ita,text,print,"v. col. fronts., illus. (incl. ports., facsims.) col. plates, diagrs. 26 cm.",bibliography,,Theater|||History|||Drama|||History and criticism,,,,,40029806,05455693,
195,996857593406236,Acting: a book for amateurs,,,"Hicks, Seymour, 1871-1949",,"London, [etc.]","Cassell and company, limited",[1931],1931,,,,monographic,eng,text,print,"xvi, 263 [1] p. 20 cm.",,,Acting|||Amateur theater,,,,,32001199,05903211,
196,996858553406236,"art of dramatic writing: its basis in the creative interpretation of human motives, The",,,"Egri, Lajos.",,New York,Simon and Schuster,1946,,,,,monographic,eng,text,print,"xxii, 308 p. 21 cm.",,,Drama|||Technique,,,,,,06408167,
197,996864053406236,"idea of a theater: a study of ten plays, the art of drama in changing perspective, The",,,"Fergusson, Francis.",,"Garden City, N. Y",Doubleday,"[1953, c1949]",1953/1949,,,,monographic,eng,text,print,255 p. 19 cm.,,,Drama|||History and criticism,,,,,,13597326,
198,996865573406236,Orientamenti della scenografia,"Prospettive (Milan, Italy)",,,,Milano,Görlich,c1961,1961,,,2a ed.,monographic,ita,text,print,ca. 250 p. : ill. ; 33 cm.,,,Theaters|||Stage-setting and scenery,,,,,86181387,17208674,
199,996874553406236,Modern plays,,,,"McDermott, John Francis, 1902-1981 (ed)",New York,"Harcourt, Brace and company",[c1932],1932,,,,monographic,eng,text,print,"xiii, 427 p. 21 cm.",,,Drama|||Collections,,,,,32003390,00372580,
200,996875823406236,One-act plays by modern authors,,,,"Cohen, Helen Louise, 1882- (ed)",New York,"Harcourt, Brace & World",[c1934],1934,,,Enl.,monographic,eng,text,print,539 p.,,,English drama|||American drama,,,,,34008319,00545794,
201,996876443406236,Designing for films,,,"Carrick, Edward, 1905-1998",,London|||New York,Studio Publications,[1949],1949,,,New ed.,monographic,eng,text,print,"viii, 128 p. illus. 26 cm.",bibliography,,Motion pictures|||Setting and scenery,,,,,50008216,00621479,
202,996879633406236,Continental plays,,,,"Dickinson, Thomas H., 1877-1961 (ed)",Boston|||New York [etc.],Houghton Mifflin Company,[c1935-,1935/9999,,,,monographic,eng|||und,text,print,v. 20 cm.,bibliography,,Drama|||Collections,,,,,35007820,01090363,
203,996880063406236,Representative modern dramas,,,,"Whitman, Charles Huntington, 1873-1937 (ed)",New York,The Macmillan Company,1936,,,,,monographic,eng|||und,text,print,"xviii, 1121 p. 23 cm.",Collections|||bibliography|||biography,,Drama,,,,,36019582,01150952,
204,996882933406236,"Contemporary drama: nine plays, American, English, European",,,,"Watson, Ernest Bradlee, 1879- (comp)|||Pressey, William Benfield (joint comp)",New York|||Chicago [etc],C. Scribner's Sons,[c194l],1941,,,,monographic,eng|||fre,text,print,"vi p., 1 l., 362 p. 24 cm.",bibliography,,Drama,20th century,,,,41016331,01580029,
205,996883403406236,Eva Le Gallienne's Civic repertory plays,,Civic repertory plays,,"Le Gallienne, Eva, 1899-1991 (ed)|||New York, Civic repertory theatre.",New York,"W. W. Norton & company, inc.",c1928,1928,,,,monographic,eng,text,print,"xiv p., 3 l., 5-327 p. front. (port.) illus., plates. 21 cm.",Collections,,Drama,,,,,29000029,01659127,
206,996886053406236,"treasury of the theatre: from Henrik Ibsen to Arthur Miller, A",,,,"Gassner, John, 1903- (ed)|||Mantle, Robert Burns, 1873-1948 (ed)",New York,Simon and Schuster; distributed by the Dryden Press,[1950],1950,,,Rev. ed. for colleges.,monographic,eng,text,print,"xvi, 1120 p. illus. 26 cm.",Collections|||bibliography,,Drama,,,,,50008153 rev,02300833,
207,996887113406236,"book of dramas: an anthology of nineteen plays, A",,,,"Carpenter, Bruce (comp)",New York,"Prentice-Hall, inc.",1929,,,,,monographic,eng|||und,text,print,"x, 1111 p. 20 cm.",bibliography|||biography,,Drama|||Collections,,,,,29022701,02648687,
208,996889933406236,Four modern plays,,,,,New York,Rinehart,1957,,,,,monographic,eng,text,print,v. ; 19 cm.,,,Drama|||Collections,,,,,57007742,04201852,
209,996890433406236,"Bennett Cerf's bumper crop of anecdotes and stories: mostly humorous, about the famous and near famous",,Bumper crop of anecdotes and stories,"Cerf, Bennett, 1898-1971",,"Garden City, N. Y",Garden City Books,c1952,1952,,,,monographic,eng,text,print,2 v. : ill. ; 22 cm.,,,American wit and humor|||Anecdotes,,United States,,,,04750130,
210,996891533406236,"drama reader: full-length plays for the secondary school, The",,Dulcy|||Seven keys to Baldpate|||R.U.R|||Antigone|||Richard III|||The drama reader : full-length plays for the secondary school,,"Congdon, S. Perry (ed)",New York,Odyssey Press,1962,,,,[1st ed.],monographic,eng,text,print,"ix, 418 p. ; 21 cm.",bibliography,,Drama|||Collections,,,,,62013409,06236106,
211,996922483406236,"survey of the status of theatre in United States high schools: final report, A",,,"Peluso, Joseph L.",,"Washington, D. C.]","U. S. Dept. of Health, Education and Welfare",1970,,,,,monographic,eng,text,print,94 p. charts. 27 cm.,,,College and school drama|||Drama in education|||Theater,,United States,,,,01071808,
212,996962763406236,Seven plays,Selections. English. 1960,,"Ghelderode, Michel de, 1898-1962",,New York,Hill and Wang,[1960-64],1960/1964,,,,monographic,eng,text,print,2 v. 19 cm.,,,,,,,,60014169 /L/r832,00342031,
213,996972373406236,Scandal & parade: the theater of Jean Cocteau,,,"Oxenhandler, Neal.",,New Brunswick,Rutgers University Press,1957,,,,,monographic,eng,text,print,"284 p. front., port. 21 cm.",bibliography,,"Cocteau, Jean 1889-1963",,,,,57008638,00964620,
214,996972383406236,"balcony (Le balcon): a play in nine scenes, The",Balcon. English,,"Genet, Jean, 1910-1986",,New York,Grove Press,[1958],1958,,,,monographic,eng|||und,text,print,118 p. 21 cm.,,,,,,,,58009490 /L/r873,00964690,
215,996981393406236,"balcony (Le balcon): a play in nine scenes, The",,,"Genet, Jean, 1910-1986",,New York,Grove Press,[1960],1960,,,[Rev.],monographic,eng,text,print,115 p. illus. 21 cm.,,,,,,,,61000535,02105547,
216,997062783406236,"classic theatre, The",,,,"Bentley, Eric, 1916-2020 (ed)","Garden City, N.Y",Doubleday,1958-61,1958/1961,,,[1st ed.],monographic,eng,text,print,4 v. 19 cm.,,,,,,,,58012033 //r832,00344007,
217,997063083406236,"genius of the Italian theater, The",,,,"Bentley, Eric, 1916-2020 (ed)",New York],New American Library,[1964],1964,,,,monographic,eng|||ita,text,print,584 p. 18 cm.,bibliography,,Italian drama|||Translations into English,,,,,64025082,00346996,
218,997094013406236,"drama of Luigi Pirandello, The",,,"Vittorini, Domenico.",,New York,Dover Publications,[1957],1957,,,,monographic,eng,text,print,"xiii, 391 p. 21 cm.",,,"Pirandello, Luigi 1867-1936",,,,,57013243 /L,00683793,
219,997094303406236,Pirandello's one-act plays,,,"Pirandello, Luigi, 1867-1936",,"Garden City, N.Y",Anchor Books,1964,,,,,monographic,eng|||und,text,print,"xvii, 336 p. 19 cm.",bibliography,,,,,,,64016246,00711163,
220,997094893406236,Four plays,,,"Vega, Lope de, 1562-1635","Underhill, John Garrett, 1876-1946 (tr)|||Benavente, Jacinto, 1866-1954",New York,C. Scribner's Sons,1936,,,,,monographic,eng|||spa,text,print,"xxiii, 385 p. front. (port.) 19.5 cm.",,,Theater|||History,,Spain,,,36027149,00770530,
221,997309453406236,"best short plays of the social theatre, The",,"Social theatre, The best short plays of the",,"Kozlenko, William, 1908- (ed)",New York,Random house,[c1939],1939,,,,monographic,eng,text,print,"xi, 456 p. 22 cm.",,,Social problems|||Drama|||American drama|||English drama,20th century,,,,39027034,00941257,
222,997315123406236,"British and American plays, 1830-1945",,,,"Durham, Willard Higley, 1883- (ed)|||Dodds, John Wendell, 1902- (joint ed)",New York,Oxford University Press,1947,,,,,monographic,eng,text,print,"xi, 796 p. front., plates. 25 cm.",bibliography,,English drama|||American drama,19th century|||20th century,,,,47004212,01374577,
223,997316623406236,Representative English plays: from the miracle plays to Pinero,,,"Tatlock, John S. P. (John Strong Perry), 1876-1948","Martin, Robert Grant, 1882-1931 (joint ed)",New York|||London,"D. Appleton-Century Company, incorporated",[c1938],1938,,,"2d ed., rev. and enl.",monographic,eng,text,print,"x, 914 p. 25 cm.",bibliography,,English drama,,,,,38003805,01546198,
224,997318243406236,Introducing Shakespeare,,,"Harrison, G. B. (George Bagshawe), 1894-1991",,New York,"Penguin Books, inc.",[1947],1947,,,,monographic,eng,text,print,"3 p. l., 121 p. illus., 2 pl.(incl. port.) on 1 l. 18 cm.",bibliography,,"Shakespeare, William 1564-1616",,,,,47023631,01806744,
225,997322853406236,"Hamlet, prince of Denmark",,,"Shakespeare, William, 1564-1616","Adams, Joseph Quincy, 1881-1946 (ed)",Boston|||New York [etc.],Houghton Mifflin company,[c1929],1929,,,,monographic,eng,text,print,"vii, 356 p. front. 20 cm.",,,,,,,,29009534,02379064,
226,997331173406236,"Anger, and after: a guide to the new British drama",,,"Taylor, John Russell.",,Baltimore,Penguin Books,[c1963],1963,,,[Rev. ed.],monographic,eng,text,print,"351, [1] p.",,,,,,,,,04148605,
227,997353943406236,Shakespearian production: with especial reference to the tragedies,,,"Knight, G. Wilson (George Wilson), 1897-1985",,"Evanston, Ill.]",Northwestern University Press,1964,,,,,monographic,eng,text,print,323 p. illus. 23 cm.,bibliography,,"Stage history|||Shakespeare, William 1564-1616",1800-,,,,64007142,00353238,
